"wtp_mileage","wtp_range_year0","wtp_degradation","wtp_packreplace","wtp_cellreplace","asc_no_choice","b_price","logLike"
2601.74895014731,76997.3637181111,-28059.7117534915,-165783.302034889,-122764.295463331,-359956.450546813,2.36808172655909e-06,-11964.1152535603
2618.88534054991,77504.4531857136,-28244.5054238348,-166875.116769227,-123572.792395829,-362327.042492912,2.35258947155676e-06,-11964.1152510692
2636.02140473572,78011.5332475949,-28429.2956685702,-167966.911191291,-124381.274306856,-364697.590409394,2.33729887660568e-06,-11964.1152486101
2653.15714719766,78518.6040317108,-28614.0825342878,-169058.685577804,-125189.741400927,-367068.094895627,2.32220602608962e-06,-11964.1152461825
2672.26643221472,79084.0793841077,-28820.1532099867,-170276.209784771,-126091.327480796,-369711.633911987,2.30557952011186e-06,-11964.1152438453
2691.36480051754,79649.9088600138,-29026.3587606746,-171494.323831357,-126993.405442317,-372356.649745783,2.28920378759408e-06,-11964.1152412029
2710.48548235381,80215.6869215285,-29232.5393455246,-172712.514561057,-127895.481960845,-375001.62966885,2.27305910939769e-06,-11964.1152385988
2729.60487282932,80781.4573022999,-29438.7175268391,-173930.674754717,-128797.538700196,-377646.547833768,2.25714091443412e-06,-11964.1152360308
2748.72398578734,81347.2152409457,-29644.8911498732,-175148.809401005,-129699.576221865,-380291.40977062,2.2414444386352e-06,-11964.1152335008
2767.84267689464,81912.9613130905,-29851.0604546596,-176366.91830657,-130601.594733292,-382936.21597467,2.22596507948025e-06,-11964.1152310052
2786.96096164778,82478.6956551985,-30057.2254872525,-177585.001885934,-131503.594514381,-385580.967280225,2.21069835853858e-06,-11964.1152285446
2806.07884484076,83044.4184361924,-30263.3863093855,-178803.060493783,-132405.575829767,-388225.664461485,2.19563992006247e-06,-11964.1152261179
2825.19633235258,83610.1298207801,-30469.5429809997,-180021.094487304,-133307.538943205,-390870.308291484,2.18078552645944e-06,-11964.1152237252
2844.31342973986,84175.8299671823,-30675.6955597036,-181239.10420867,-134209.484107576,-393514.899511316,2.16613105448915e-06,-11964.1152213648
2863.43014251625,84741.5190323119,-30881.8441026251,-182457.089997282,-135111.411573696,-396159.438856018,2.15167249128718e-06,-11964.1152190358
2882.54647612738,85307.1971710038,-31087.9886661424,-183675.052188032,-136013.321589064,-398803.927050921,2.13740593071836e-06,-11964.1152167386
