resp_removed,term,estimate_loo,std.error_loo,estimate_full,std.error_full,diff_estimate,diff_std,diff_estimate_perc,diff_std_perc
93,mileage,-0.6354134970819025,0.12310871648803606,-0.6353231034422926,0.12305555601167874,-9e-5,5e-5,0.014,0.043
93,age,-0.3949434480670052,0.06667662898994192,-0.3947919234373871,0.06662227667261399,-1.5e-4,5e-5,0.038,0.082
93,operating_cost,-0.14440450055610982,0.03793991308653109,-0.14437894567590726,0.03792653641845433,-3e-5,1e-5,0.018,0.035
93,range_bev,0.6045054734736471,0.35486415221801826,0.6031531566243922,0.35471563430461767,0.00135,1.5e-4,0.224,0.042
93,range_phev,-0.05798775456874204,0.2192916888271032,-0.05770556039922972,0.21924487500339213,-2.8e-4,5e-5,0.489,0.021
93,powertrainbev,-5.426078967359756,0.9958858578644046,-5.423354656968233,0.9950117848307474,-0.00272,8.7e-4,0.05,0.088
93,powertrainphev,-3.8409764706037612,0.8395932842401993,-3.840460502160854,0.839279392941598,-5.2e-4,3.1e-4,0.013,0.037
93,powertrainhev,-0.7050170005907984,0.3082551025068322,-0.70418430512551,0.3081112001028441,-8.3e-4,1.4e-4,0.118,0.047
93,no_choice,-12.693535941673463,1.5084211697099081,-12.69086154695635,1.5072393648797635,-0.00267,0.00118,0.021,0.078
94,scalePar,0.27569831024918984,0.038020952769831425,0.27576060111899015,0.03801371262145017,-6e-5,1e-5,-0.023,0.019
94,mileage,-0.6355570619165404,0.12312835404406249,-0.6353231034422926,0.12305555601167874,-2.3e-4,7e-5,0.037,0.059
94,age,-0.39492174060937124,0.06666491817216887,-0.3947919234373871,0.06662227667261399,-1.3e-4,4e-5,0.033,0.064
94,operating_cost,-0.1445131296519244,0.03795577948500804,-0.14437894567590726,0.03792653641845433,-1.3e-4,3e-5,0.093,0.077
94,range_bev,0.6030650615776446,0.3547884507381003,0.6031531566243922,0.35471563430461767,-9e-5,7e-5,-0.015,0.021
94,range_phev,-0.05789129276438202,0.219302835998512,-0.05770556039922972,0.21924487500339213,-1.9e-4,6e-5,0.322,0.026
94,powertrainbev,-5.424745332511075,0.9955052495803288,-5.423354656968233,0.9950117848307474,-0.00139,4.9e-4,0.026,0.05
94,powertrainphev,-3.8415380316410426,0.8396580555417444,-3.840460502160854,0.839279392941598,-0.00108,3.8e-4,0.028,0.045
94,powertrainhev,-0.7047361357713398,0.30823387067091346,-0.70418430512551,0.3081112001028441,-5.5e-4,1.2e-4,0.078,0.04
94,no_choice,-12.694555378143335,1.5084666239266296,-12.69086154695635,1.5072393648797635,-0.00369,0.00123,0.029,0.081
95,scalePar,0.2757168853829884,0.03798386196415312,0.27576060111899015,0.03801371262145017,-4e-5,-3e-5,-0.016,-0.079
95,mileage,-0.6354830336687655,0.12304737650629448,-0.6353231034422926,0.12305555601167874,-1.6e-4,-1e-5,0.025,-0.007
95,age,-0.3948372067349898,0.06660246384782531,-0.3947919234373871,0.06662227667261399,-5e-5,-2e-5,0.011,-0.03
95,operating_cost,-0.14435724075927836,0.037918308406285336,-0.14437894567590726,0.03792653641845433,2e-5,-1e-5,-0.015,-0.022
95,range_bev,0.6029688917744562,0.35474949036149106,0.6031531566243922,0.35471563430461767,-1.8e-4,3e-5,-0.031,0.01
95,range_phev,-0.05764185143525729,0.21927382408450866,-0.05770556039922972,0.21924487500339213,6e-5,3e-5,-0.11,0.013
95,powertrainbev,-5.424084881915313,0.9947863083077233,-5.423354656968233,0.9950117848307474,-7.3e-4,-2.3e-4,0.013,-0.023
95,powertrainphev,-3.8410840388873138,0.8391897456771381,-3.840460502160854,0.839279392941598,-6.2e-4,-9e-5,0.016,-0.011
95,powertrainhev,-0.7053350908518081,0.30823651037563965,-0.70418430512551,0.3081112001028441,-0.00115,1.3e-4,0.163,0.041
95,no_choice,-12.691640748537575,1.5065372906514216,-12.69086154695635,1.5072393648797635,-7.8e-4,-7e-4,0.006,-0.047
96,scalePar,0.2757540386138697,0.03799065318768281,0.27576060111899015,0.03801371262145017,-1e-5,-2e-5,-0.002,-0.061
96,mileage,-0.6354943960896269,0.12305316568704079,-0.6353231034422926,0.12305555601167874,-1.7e-4,-0,0.027,-0.002
96,age,-0.3947896245769003,0.06659642592916401,-0.3947919234373871,0.06662227667261399,0,-3e-5,-0.001,-0.039
96,operating_cost,-0.14437795377073923,0.03792018839400345,-0.14437894567590726,0.03792653641845433,0,-1e-5,-0.001,-0.017
96,range_bev,0.6030569365305508,0.35470250084201566,0.6031531566243922,0.35471563430461767,-1e-4,-1e-5,-0.016,-0.004
96,range_phev,-0.05789879623715528,0.21925539419680315,-0.05770556039922972,0.21924487500339213,-1.9e-4,1e-5,0.335,0.005
96,powertrainbev,-5.423149138108638,0.9946267243562132,-5.423354656968233,0.9950117848307474,2.1e-4,-3.9e-4,-0.004,-0.039
96,powertrainphev,-3.840283398136725,0.8390543775410694,-3.840460502160854,0.839279392941598,1.8e-4,-2.3e-4,-0.005,-0.027
96,powertrainhev,-0.7047884647859618,0.3081562773662822,-0.70418430512551,0.3081112001028441,-6e-4,5e-5,0.086,0.015
96,no_choice,-12.690951271592603,1.5065380922977178,-12.69086154695635,1.5072393648797635,-9e-5,-7e-4,0.001,-0.047
97,scalePar,0.27575286326538995,0.03799580940547885,0.27576060111899015,0.03801371262145017,-1e-5,-2e-5,-0.003,-0.047
97,mileage,-0.6354570672637126,0.12305511531717704,-0.6353231034422926,0.12305555601167874,-1.3e-4,-0,0.021,-0
97,age,-0.3946802274903289,0.06657822739074706,-0.3947919234373871,0.06662227667261399,1.1e-4,-4e-5,-0.028,-0.066
97,operating_cost,-0.14437305272185,0.037921449858970134,-0.14437894567590726,0.03792653641845433,1e-5,-1e-5,-0.004,-0.013
97,range_bev,0.6034270139117376,0.35475806565648127,0.6031531566243922,0.35471563430461767,2.7e-4,4e-5,0.045,0.012
97,range_phev,-0.059177629305343364,0.21926741738183755,-0.05770556039922972,0.21924487500339213,-0.00147,2e-5,2.551,0.01
97,powertrainbev,-5.424542304549398,0.9950342550093975,-5.423354656968233,0.9950117848307474,-0.00119,2e-5,0.022,0.002
97,powertrainphev,-3.837003664373999,0.8384948570567412,-3.840460502160854,0.839279392941598,0.00346,-7.8e-4,-0.09,-0.093
97,powertrainhev,-0.7039335176138969,0.30807910734237115,-0.70418430512551,0.3081112001028441,2.5e-4,-3e-5,-0.036,-0.01
97,no_choice,-12.689677081625524,1.5063931793794154,-12.69086154695635,1.5072393648797635,0.00118,-8.5e-4,-0.009,-0.056
98,scalePar,0.275809851448681,0.03801124468375525,0.27576060111899015,0.03801371262145017,5e-5,-0,0.018,-0.006
98,mileage,-0.6353528703618174,0.12304753887853107,-0.6353231034422926,0.12305555601167874,-3e-5,-1e-5,0.005,-0.007
98,age,-0.39474830122947624,0.06660581558710807,-0.3947919234373871,0.06662227667261399,4e-5,-2e-5,-0.011,-0.025
98,operating_cost,-0.1443794177138685,0.03792149301859301,-0.14437894567590726,0.03792653641845433,-0,-1e-5,0,-0.013
98,range_bev,0.6026920148225826,0.3546245116925069,0.6031531566243922,0.35471563430461767,-4.6e-4,-9e-5,-0.076,-0.026
98,range_phev,-0.05759424655289283,0.21921008125608743,-0.05770556039922972,0.21924487500339213,1.1e-4,-3e-5,-0.193,-0.016
98,powertrainbev,-5.422030333213441,0.9946157191637972,-5.423354656968233,0.9950117848307474,0.00132,-4e-4,-0.024,-0.04
98,powertrainphev,-3.840434030753906,0.8391763857988452,-3.840460502160854,0.839279392941598,3e-5,-1e-4,-0.001,-0.012
98,powertrainhev,-0.70458477218842,0.3081009097833933,-0.70418430512551,0.3081112001028441,-4e-4,-1e-5,0.057,-0.003
98,no_choice,-12.68979732831511,1.5068422899424863,-12.69086154695635,1.5072393648797635,0.00106,-4e-4,-0.008,-0.026
99,scalePar,0.27575165708179405,0.037999156026087416,0.27576060111899015,0.03801371262145017,-1e-5,-1e-5,-0.003,-0.038
99,mileage,-0.6355157038652737,0.12307208641622826,-0.6353231034422926,0.12305555601167874,-1.9e-4,2e-5,0.03,0.013
99,age,-0.394794248899481,0.06660728373398059,-0.3947919234373871,0.06662227667261399,-0,-1e-5,0.001,-0.023
99,operating_cost,-0.1443946823159815,0.037925589723381975,-0.14437894567590726,0.03792653641845433,-2e-5,-0,0.011,-0.002
99,range_bev,0.6027614023060334,0.3546910752904452,0.6031531566243922,0.35471563430461767,-3.9e-4,-2e-5,-0.065,-0.007
99,range_phev,-0.05787308724713335,0.2192568691030901,-0.05770556039922972,0.21924487500339213,-1.7e-4,1e-5,0.29,0.005
99,powertrainbev,-5.422920604486811,0.9947065400909175,-5.423354656968233,0.9950117848307474,4.3e-4,-3.1e-4,-0.008,-0.031
99,powertrainphev,-3.8404680420566195,0.8391683271566078,-3.840460502160854,0.839279392941598,-1e-5,-1.1e-4,0,-0.013
99,powertrainhev,-0.7048045003742939,0.30816754728835716,-0.70418430512551,0.3081112001028441,-6.2e-4,6e-5,0.088,0.018
99,no_choice,-12.691487377301835,1.5069446872025376,-12.69086154695635,1.5072393648797635,-6.3e-4,-2.9e-4,0.005,-0.02
100,scalePar,0.2757464135238975,0.038010259197653835,0.27576060111899015,0.03801371262145017,-1e-5,-0,-0.005,-0.009
100,mileage,-0.6354387751209509,0.12307625813304715,-0.6353231034422926,0.12305555601167874,-1.2e-4,2e-5,0.018,0.017
100,age,-0.394838021522796,0.06662994662177439,-0.3947919234373871,0.06662227667261399,-5e-5,1e-5,0.012,0.012
100,operating_cost,-0.144376076344365,0.0379265616708125,-0.14437894567590726,0.03792653641845433,0,0,-0.002,0
100,range_bev,0.6032706464145313,0.35473731940742703,0.6031531566243922,0.35471563430461767,1.2e-4,2e-5,0.019,0.006
100,range_phev,-0.05792794742983833,0.21926063146121816,-0.05770556039922972,0.21924487500339213,-2.2e-4,2e-5,0.385,0.007
100,powertrainbev,-5.423636097055541,0.995040306234154,-5.423354656968233,0.9950117848307474,-2.8e-4,3e-5,0.005,0.003
100,powertrainphev,-3.840255850590965,0.8392375992465334,-3.840460502160854,0.839279392941598,2e-4,-4e-5,-0.005,-0.005
100,powertrainhev,-0.7044652239547056,0.30815014096442506,-0.70418430512551,0.3081112001028441,-2.8e-4,4e-5,0.04,0.013
100,no_choice,-12.691427373814731,1.5072892147626895,-12.69086154695635,1.5072393648797635,-5.7e-4,5e-5,0.004,0.003
101,scalePar,0.2757720163219951,0.03800044162939946,0.27576060111899015,0.03801371262145017,1e-5,-1e-5,0.004,-0.035
101,mileage,-0.6355090545825125,0.12306883172636561,-0.6353231034422926,0.12305555601167874,-1.9e-4,1e-5,0.029,0.011
101,age,-0.39477110461128795,0.06660192696418492,-0.3947919234373871,0.06662227667261399,2e-5,-2e-5,-0.005,-0.031
101,operating_cost,-0.14437458454771224,0.037921101851091855,-0.14437894567590726,0.03792653641845433,0,-1e-5,-0.003,-0.014
101,range_bev,0.603159606963659,0.3546917100597154,0.6031531566243922,0.35471563430461767,1e-5,-2e-5,0.001,-0.007
101,range_phev,-0.057939259983993636,0.21924530076428275,-0.05770556039922972,0.21924487500339213,-2.3e-4,0,0.405,0
101,powertrainbev,-5.42315709090168,0.9947494494447985,-5.423354656968233,0.9950117848307474,2e-4,-2.6e-4,-0.004,-0.026
101,powertrainphev,-3.8403136658094366,0.8391220600019742,-3.840460502160854,0.839279392941598,1.5e-4,-1.6e-4,-0.004,-0.019
101,powertrainhev,-0.7050092994344251,0.3081683590736007,-0.70418430512551,0.3081112001028441,-8.2e-4,6e-5,0.117,0.019
101,no_choice,-12.690770483105348,1.5067854606181323,-12.69086154695635,1.5072393648797635,9e-5,-4.5e-4,-0.001,-0.03
102,scalePar,0.2758268114334103,0.03798182485076792,0.27576060111899015,0.03801371262145017,7e-5,-3e-5,0.024,-0.084
102,mileage,-0.6356804143535967,0.1230596356699892,-0.6353231034422926,0.12305555601167874,-3.6e-4,0,0.056,0.003
102,age,-0.3945814160906285,0.06653393753154127,-0.3947919234373871,0.06662227667261399,2.1e-4,-9e-5,-0.053,-0.133
102,operating_cost,-0.1442525884033341,0.03789116130978492,-0.14437894567590726,0.03792653641845433,1.3e-4,-4e-5,-0.088,-0.093
102,range_bev,0.6031857254784483,0.3546295493677358,0.6031531566243922,0.35471563430461767,3e-5,-9e-5,0.005,-0.024
102,range_phev,-0.058985204434173655,0.21919529945459285,-0.05770556039922972,0.21924487500339213,-0.00128,-5e-5,2.218,-0.023
102,powertrainbev,-5.421602708228707,0.994075224117379,-5.423354656968233,0.9950117848307474,0.00175,-9.4e-4,-0.032,-0.094
102,powertrainphev,-3.835235353631563,0.8379052833721489,-3.840460502160854,0.839279392941598,0.00523,-0.00137,-0.136,-0.164
102,powertrainhev,-0.7035415399571496,0.3079608399913833,-0.70418430512551,0.3081112001028441,6.4e-4,-1.5e-4,-0.091,-0.049
102,no_choice,-12.687565055834613,1.5053282689735998,-12.69086154695635,1.5072393648797635,0.0033,-0.00191,-0.026,-0.127
103,scalePar,0.27571569214674757,0.03802706899597868,0.27576060111899015,0.03801371262145017,-4e-5,1e-5,-0.016,0.035
103,mileage,-0.6356213428243939,0.1231474474864459,-0.6353231034422926,0.12305555601167874,-3e-4,9e-5,0.047,0.075
103,age,-0.3948562200247265,0.06665574869898458,-0.3947919234373871,0.06662227667261399,-6e-5,3e-5,0.016,0.05
103,operating_cost,-0.14439390547111128,0.037937402266382356,-0.14437894567590726,0.03792653641845433,-1e-5,1e-5,0.01,0.029
103,range_bev,0.6033611329091099,0.3548066677376911,0.6031531566243922,0.35471563430461767,2.1e-4,9e-5,0.034,0.026
103,range_phev,-0.05771885177005735,0.21927273771802916,-0.05770556039922972,0.21924487500339213,-1e-5,3e-5,0.023,0.013
103,powertrainbev,-5.425583867750886,0.9957682351468269,-5.423354656968233,0.9950117848307474,-0.00223,7.6e-4,0.041,0.076
103,powertrainphev,-3.8412487285184236,0.8396048203310988,-3.840460502160854,0.839279392941598,-7.9e-4,3.3e-4,0.021,0.039
103,powertrainhev,-0.7057460863349743,0.30831486023943405,-0.70418430512551,0.3081112001028441,-0.00156,2e-4,0.222,0.066
103,no_choice,-12.693629620430647,1.5084111201558186,-12.69086154695635,1.5072393648797635,-0.00277,0.00117,0.022,0.078
104,scalePar,0.27582475398577827,0.03800674001263676,0.27576060111899015,0.03801371262145017,6e-5,-1e-5,0.023,-0.018
104,mileage,-0.6353435617683083,0.12303500790180699,-0.6353231034422926,0.12305555601167874,-2e-5,-2e-5,0.003,-0.017
104,age,-0.39471004088777273,0.06659094999965769,-0.3947919234373871,0.06662227667261399,8e-5,-3e-5,-0.021,-0.047
104,operating_cost,-0.14435878744250985,0.03791552624272776,-0.14437894567590726,0.03792653641845433,2e-5,-1e-5,-0.014,-0.029
104,range_bev,0.6029368721439441,0.3546266521818341,0.6031531566243922,0.35471563430461767,-2.2e-4,-9e-5,-0.036,-0.025
104,range_phev,-0.0580359706841383,0.2191978217255555,-0.05770556039922972,0.21924487500339213,-3.3e-4,-5e-5,0.573,-0.021
104,powertrainbev,-5.422219089720761,0.9945758238197402,-5.423354656968233,0.9950117848307474,0.00114,-4.4e-4,-0.021,-0.044
104,powertrainphev,-3.8387725367886425,0.8387971499285853,-3.840460502160854,0.839279392941598,0.00169,-4.8e-4,-0.044,-0.057
104,powertrainhev,-0.7043912981035793,0.30806413000784816,-0.70418430512551,0.3081112001028441,-2.1e-4,-5e-5,0.029,-0.015
104,no_choice,-12.688928487956753,1.5064657091854223,-12.69086154695635,1.5072393648797635,0.00193,-7.7e-4,-0.015,-0.051
105,scalePar,0.2757496509969625,0.037988057445934476,0.27576060111899015,0.03801371262145017,-1e-5,-3e-5,-0.004,-0.067
105,mileage,-0.6354418056812434,0.12303907385289875,-0.6353231034422926,0.12305555601167874,-1.2e-4,-2e-5,0.019,-0.013
105,age,-0.3947859195723695,0.06659297813954101,-0.3947919234373871,0.06662227667261399,1e-5,-3e-5,-0.002,-0.044
105,operating_cost,-0.14440067135845747,0.03792319199116592,-0.14437894567590726,0.03792653641845433,-2e-5,-0,0.015,-0.009
105,range_bev,0.602783079439695,0.35469338602596223,0.6031531566243922,0.35471563430461767,-3.7e-4,-2e-5,-0.061,-0.006
105,range_phev,-0.057956174207668486,0.21925469199595593,-0.05770556039922972,0.21924487500339213,-2.5e-4,1e-5,0.434,0.004
105,powertrainbev,-5.422905979333742,0.9945445288919753,-5.423354656968233,0.9950117848307474,4.5e-4,-4.7e-4,-0.008,-0.047
105,powertrainphev,-3.8397742164365565,0.8389389708813135,-3.840460502160854,0.839279392941598,6.9e-4,-3.4e-4,-0.018,-0.041
105,powertrainhev,-0.7043288041452778,0.3081148049068006,-0.70418430512551,0.3081112001028441,-1.4e-4,0,0.021,0.001
105,no_choice,-12.690965426215367,1.5064625656410193,-12.69086154695635,1.5072393648797635,-1e-4,-7.8e-4,0.001,-0.052
106,scalePar,0.2757747315543045,0.03799694756399127,0.27576060111899015,0.03801371262145017,1e-5,-2e-5,0.005,-0.044
106,mileage,-0.6353905444781621,0.12303830576833306,-0.6353231034422926,0.12305555601167874,-7e-5,-2e-5,0.011,-0.014
106,age,-0.39478376108197366,0.06660039494955511,-0.3947919234373871,0.06662227667261399,1e-5,-2e-5,-0.002,-0.033
106,operating_cost,-0.1444577263994223,0.03793232700277112,-0.14437894567590726,0.03792653641845433,-8e-5,1e-5,0.055,0.015
106,range_bev,0.6031887459196289,0.35468903082182945,0.6031531566243922,0.35471563430461767,4e-5,-3e-5,0.006,-0.007
106,range_phev,-0.0580809463060816,0.21923451712949132,-0.05770556039922972,0.21924487500339213,-3.8e-4,-1e-5,0.651,-0.005
106,powertrainbev,-5.423516625141052,0.9947691028083954,-5.423354656968233,0.9950117848307474,-1.6e-4,-2.4e-4,0.003,-0.024
106,powertrainphev,-3.8394204394035634,0.8389063409883333,-3.840460502160854,0.839279392941598,0.00104,-3.7e-4,-0.027,-0.044
106,powertrainhev,-0.7049887661380478,0.3081608140236714,-0.70418430512551,0.3081112001028441,-8e-4,5e-5,0.114,0.016
106,no_choice,-12.69154027888706,1.5068573452001854,-12.69086154695635,1.5072393648797635,-6.8e-4,-3.8e-4,0.005,-0.025
107,scalePar,0.27579352794818157,0.03799820353704721,0.27576060111899015,0.03801371262145017,3e-5,-2e-5,0.012,-0.041
107,mileage,-0.6353726668800747,0.12303313517131705,-0.6353231034422926,0.12305555601167874,-5e-5,-2e-5,0.008,-0.018
107,age,-0.3947477286607105,0.06659230556826447,-0.3947919234373871,0.06662227667261399,4e-5,-3e-5,-0.011,-0.045
107,operating_cost,-0.14434242664824956,0.03791327664190976,-0.14437894567590726,0.03792653641845433,4e-5,-1e-5,-0.025,-0.035
107,range_bev,0.6028536802464207,0.35465581213120007,0.6031531566243922,0.35471563430461767,-3e-4,-6e-5,-0.05,-0.017
107,range_phev,-0.05757778504587059,0.21921765986927655,-0.05770556039922972,0.21924487500339213,1.3e-4,-3e-5,-0.221,-0.012
107,powertrainbev,-5.422447653299098,0.9945422582893406,-5.423354656968233,0.9950117848307474,9.1e-4,-4.7e-4,-0.017,-0.047
107,powertrainphev,-3.840167733951207,0.8390311759056464,-3.840460502160854,0.839279392941598,2.9e-4,-2.5e-4,-0.008,-0.03
107,powertrainhev,-0.7043764081679285,0.30808535373342955,-0.70418430512551,0.3081112001028441,-1.9e-4,-3e-5,0.027,-0.008
107,no_choice,-12.689351936501497,1.5063360163216215,-12.69086154695635,1.5072393648797635,0.00151,-9e-4,-0.012,-0.06
108,scalePar,0.27572909565581494,0.037984755792756585,0.27576060111899015,0.03801371262145017,-3e-5,-3e-5,-0.011,-0.076
108,mileage,-0.6353917174754717,0.12302807626164435,-0.6353231034422926,0.12305555601167874,-7e-5,-3e-5,0.011,-0.022
108,age,-0.39480932666712437,0.0665961972786054,-0.3947919234373871,0.06662227667261399,-2e-5,-3e-5,0.004,-0.039
108,operating_cost,-0.14441570882318622,0.037926519445304285,-0.14437894567590726,0.03792653641845433,-4e-5,-0,0.025,-0
108,range_bev,0.6032933373100507,0.35474440962195064,0.6031531566243922,0.35471563430461767,1.4e-4,3e-5,0.023,0.008
108,range_phev,-0.05758965677050046,0.2192751789722743,-0.05770556039922972,0.21924487500339213,1.2e-4,3e-5,-0.201,0.014
108,powertrainbev,-5.423923542585464,0.9947412118255684,-5.423354656968233,0.9950117848307474,-5.7e-4,-2.7e-4,0.01,-0.027
108,powertrainphev,-3.8414877925817144,0.8392712178518325,-3.840460502160854,0.839279392941598,-0.00103,-1e-5,0.027,-0.001
108,powertrainhev,-0.7045552401834829,0.30815242712305735,-0.70418430512551,0.3081112001028441,-3.7e-4,4e-5,0.053,0.013
108,no_choice,-12.691330229816277,1.5064732911973973,-12.69086154695635,1.5072393648797635,-4.7e-4,-7.7e-4,0.004,-0.051
109,scalePar,0.27573983020688975,0.03800348382769543,0.27576060111899015,0.03801371262145017,-2e-5,-1e-5,-0.008,-0.027
109,mileage,-0.6356040090108993,0.12309955300208587,-0.6353231034422926,0.12305555601167874,-2.8e-4,4e-5,0.044,0.036
109,age,-0.3948178556815202,0.06661845982517484,-0.3947919234373871,0.06662227667261399,-3e-5,-0,0.007,-0.006
109,operating_cost,-0.1443800391557321,0.037925843449518375,-0.14437894567590726,0.03792653641845433,-0,-0,0.001,-0.002
109,range_bev,0.6033447562956409,0.3547483392021921,0.6031531566243922,0.35471563430461767,1.9e-4,3e-5,0.032,0.009
109,range_phev,-0.05782252479991097,0.2192653106713192,-0.05770556039922972,0.21924487500339213,-1.2e-4,2e-5,0.203,0.009
109,powertrainbev,-5.423968714360466,0.9950212850388587,-5.423354656968233,0.9950117848307474,-6.1e-4,1e-5,0.011,0.001
109,powertrainphev,-3.840690337404757,0.8392683199366944,-3.840460502160854,0.839279392941598,-2.3e-4,-1e-5,0.006,-0.001
109,powertrainhev,-0.7048450781973125,0.30818739725600175,-0.70418430512551,0.3081112001028441,-6.6e-4,8e-5,0.094,0.025
109,no_choice,-12.691896433419162,1.507199531757837,-12.69086154695635,1.5072393648797635,-0.00103,-4e-5,0.008,-0.003
110,scalePar,0.27574094264674964,0.03797321962283718,0.27576060111899015,0.03801371262145017,-2e-5,-4e-5,-0.007,-0.107
110,mileage,-0.6355483949076624,0.12303775773249136,-0.6353231034422926,0.12305555601167874,-2.3e-4,-2e-5,0.035,-0.014
110,age,-0.39485766888526236,0.06659299231322188,-0.3947919234373871,0.06662227667261399,-7e-5,-3e-5,0.017,-0.044
110,operating_cost,-0.14442352947057774,0.03792305588888493,-0.14437894567590726,0.03792653641845433,-4e-5,-0,0.031,-0.009
110,range_bev,0.6030922067523089,0.3547367707091978,0.6031531566243922,0.35471563430461767,-6e-5,2e-5,-0.01,0.006
110,range_phev,-0.05783696614245384,0.2192442751770135,-0.05770556039922972,0.21924487500339213,-1.3e-4,-0,0.228,-0
110,powertrainbev,-5.42406679551172,0.9946042939474868,-5.423354656968233,0.9950117848307474,-7.1e-4,-4.1e-4,0.013,-0.041
110,powertrainphev,-3.838995775256055,0.8386558130092747,-3.840460502160854,0.839279392941598,0.00146,-6.2e-4,-0.038,-0.074
110,powertrainhev,-0.7045313691942725,0.30813317771403786,-0.70418430512551,0.3081112001028441,-3.5e-4,2e-5,0.049,0.007
110,no_choice,-12.691549317469457,1.5061481884378494,-12.69086154695635,1.5072393648797635,-6.9e-4,-0.00109,0.005,-0.072
111,scalePar,0.2758067766213067,0.03799698677048877,0.27576060111899015,0.03801371262145017,5e-5,-2e-5,0.017,-0.044
111,mileage,-0.6353058015173548,0.12301453958260794,-0.6353231034422926,0.12305555601167874,2e-5,-4e-5,-0.003,-0.033
111,age,-0.39473751093158277,0.06658740398568457,-0.3947919234373871,0.06662227667261399,5e-5,-3e-5,-0.014,-0.052
111,operating_cost,-0.14436431457397947,0.037914840072550735,-0.14437894567590726,0.03792653641845433,1e-5,-1e-5,-0.01,-0.031
111,range_bev,0.6023332703360502,0.3545891913519817,0.6031531566243922,0.35471563430461767,-8.2e-4,-1.3e-4,-0.136,-0.036
111,range_phev,-0.05809520775461158,0.21921354703624485,-0.05770556039922972,0.21924487500339213,-3.9e-4,-3e-5,0.675,-0.014
111,powertrainbev,-5.42108302441122,0.9941919258128855,-5.423354656968233,0.9950117848307474,0.00227,-8.2e-4,-0.042,-0.082
111,powertrainphev,-3.8389774418467972,0.838777698115642,-3.840460502160854,0.839279392941598,0.00148,-5e-4,-0.039,-0.06
111,powertrainhev,-0.7045071788568391,0.3080830155382121,-0.70418430512551,0.3081112001028441,-3.2e-4,-3e-5,0.046,-0.009
111,no_choice,-12.689437802112847,1.5062980028660018,-12.69086154695635,1.5072393648797635,0.00142,-9.4e-4,-0.011,-0.062
112,scalePar,0.27574898248125007,0.03796621149019648,0.27576060111899015,0.03801371262145017,-1e-5,-5e-5,-0.004,-0.125
112,mileage,-0.6355082904293741,0.1230159111496814,-0.6353231034422926,0.12305555601167874,-1.9e-4,-4e-5,0.029,-0.032
112,age,-0.3947446364803319,0.06655913407380369,-0.3947919234373871,0.06662227667261399,5e-5,-6e-5,-0.012,-0.095
112,operating_cost,-0.14436417117846956,0.03791086679904437,-0.14437894567590726,0.03792653641845433,1e-5,-2e-5,-0.01,-0.041
112,range_bev,0.6030893909475235,0.3547023257351789,0.6031531566243922,0.35471563430461767,-6e-5,-1e-5,-0.011,-0.004
112,range_phev,-0.057559306809685226,0.21924923559506404,-0.05770556039922972,0.21924487500339213,1.5e-4,0,-0.253,0.002
112,powertrainbev,-5.42314646605455,0.9942712768985031,-5.423354656968233,0.9950117848307474,2.1e-4,-7.4e-4,-0.004,-0.074
112,powertrainphev,-3.840510045261922,0.8388766922606538,-3.840460502160854,0.839279392941598,-5e-5,-4e-4,0.001,-0.048
112,powertrainhev,-0.7046165584120464,0.3081231767497465,-0.70418430512551,0.3081112001028441,-4.3e-4,1e-5,0.061,0.004
112,no_choice,-12.690322217468944,1.505607462457938,-12.69086154695635,1.5072393648797635,5.4e-4,-0.00163,-0.004,-0.108
113,scalePar,0.2757636939140678,0.037993429092367005,0.27576060111899015,0.03801371262145017,0,-2e-5,0.001,-0.053
113,mileage,-0.6354517220442587,0.12304725635591662,-0.6353231034422926,0.12305555601167874,-1.3e-4,-1e-5,0.02,-0.007
113,age,-0.3947912316174428,0.06659910531791678,-0.3947919234373871,0.06662227667261399,0,-2e-5,-0,-0.035
113,operating_cost,-0.1443667508958493,0.03791839409600408,-0.14437894567590726,0.03792653641845433,1e-5,-1e-5,-0.008,-0.021
113,range_bev,0.6029586966869042,0.35468900240429196,0.6031531566243922,0.35471563430461767,-1.9e-4,-3e-5,-0.032,-0.008
113,range_phev,-0.05790063611112417,0.21924617898894566,-0.05770556039922972,0.21924487500339213,-2e-4,0,0.338,0.001
113,powertrainbev,-5.422901268715952,0.9946038142723563,-5.423354656968233,0.9950117848307474,4.5e-4,-4.1e-4,-0.008,-0.041
113,powertrainphev,-3.8400033626839893,0.8390094835400363,-3.840460502160854,0.839279392941598,4.6e-4,-2.7e-4,-0.012,-0.032
113,powertrainhev,-0.7046606594868875,0.30813732898754737,-0.70418430512551,0.3081112001028441,-4.8e-4,3e-5,0.068,0.008
113,no_choice,-12.69054304421852,1.5065140926616745,-12.69086154695635,1.5072393648797635,3.2e-4,-7.3e-4,-0.003,-0.048
114,scalePar,0.2757671292549401,0.037989911065288345,0.27576060111899015,0.03801371262145017,1e-5,-2e-5,0.002,-0.063
114,mileage,-0.6354447766207089,0.12303919472842648,-0.6353231034422926,0.12305555601167874,-1.2e-4,-2e-5,0.019,-0.013
114,age,-0.39478379551184517,0.06659315034417199,-0.3947919234373871,0.06662227667261399,1e-5,-3e-5,-0.002,-0.044
114,operating_cost,-0.14437989681517843,0.03791898041568763,-0.14437894567590726,0.03792653641845433,-0,-1e-5,0.001,-0.02
