session_id,battery_respID,qID,profileID,altID,obsID,respID,choice,time_start,time_total,time_min_battery_cbc,next_veh_budget,vehicle_type,veh_mileage,veh_price,battery_refurbish,battery_range_year0,battery_degradation,no_choice,battery_health_year0,battery_health_year3,battery_health_year8,battery_range_year3,battery_range_year8,battery_condition
c094dcff3a6503ed34a41979e2601263,1440,1,0,4,343,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
c094dcff3a6503ed34a41979e2601263,1440,2,121,1,344,58,1,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,15000,16500,original,240,0.01,0,100%,97%,92%,235,220,Original Battery
c094dcff3a6503ed34a41979e2601263,1440,2,1078,2,344,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,40000,15000,original,240,0.03,0,100%,91%,78%,220,190,Original Battery
c094dcff3a6503ed34a41979e2601263,1440,2,3038,3,344,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,40000,16500,cellreplace,240,0.07,0,100%,80%,56%,195,135,Refurbished Cell-Replaced
c094dcff3a6503ed34a41979e2601263,1440,2,0,4,344,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
c094dcff3a6503ed34a41979e2601263,1440,3,1898,1,345,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,20000,13500,packreplace,360,0.04,0,100%,88%,72%,320,260,Refurbished Pack-Replaced
c094dcff3a6503ed34a41979e2601263,1440,3,650,2,345,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,20000,13500,packreplace,240,0.02,0,100%,94%,85%,225,205,Refurbished Pack-Replaced
c094dcff3a6503ed34a41979e2601263,1440,3,2905,3,345,58,1,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,15000,16500,original,200,0.07,0,100%,80%,56%,160,110,Original Battery
c094dcff3a6503ed34a41979e2601263,1440,3,0,4,345,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
c094dcff3a6503ed34a41979e2601263,1440,4,3244,1,346,58,1,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,30000,13500,packreplace,320,0.07,0,100%,80%,56%,255,180,Refurbished Pack-Replaced
c094dcff3a6503ed34a41979e2601263,1440,4,2606,2,346,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,40000,13500,original,280,0.06,0,100%,83%,61%,235,170,Original Battery
c094dcff3a6503ed34a41979e2601263,1440,4,1736,3,346,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,50000,12000,original,320,0.04,0,100%,88%,72%,285,230,Original Battery
c094dcff3a6503ed34a41979e2601263,1440,4,0,4,346,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
c094dcff3a6503ed34a41979e2601263,1440,5,205,1,347,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,35000,13500,original,280,0.01,0,100%,97%,92%,270,260,Original Battery
c094dcff3a6503ed34a41979e2601263,1440,5,990,2,347,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,40000,16500,original,200,0.03,0,100%,91%,78%,185,155,Original Battery
c094dcff3a6503ed34a41979e2601263,1440,5,1722,3,347,58,1,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,20000,16500,packreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Pack-Replaced
c094dcff3a6503ed34a41979e2601263,1440,5,0,4,347,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
c094dcff3a6503ed34a41979e2601263,1440,6,581,1,348,58,1,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,35000,12000,original,240,0.02,0,100%,94%,85%,225,205,Original Battery
c094dcff3a6503ed34a41979e2601263,1440,6,3439,2,348,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,45000,13500,packreplace,200,0.08,0,100%,78%,51%,155,105,Refurbished Pack-Replaced
c094dcff3a6503ed34a41979e2601263,1440,6,3132,3,348,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,30000,16500,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
c094dcff3a6503ed34a41979e2601263,1440,6,0,4,348,58,0,2025-10-20T20:32:26Z,1802,1.3833333333333333,15000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f6725fb3c14086be4a3c70c6c349e2c3,2517,1,569,1,349,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,15000,38500,packreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Pack-Replaced
f6725fb3c14086be4a3c70c6c349e2c3,2517,1,566,2,349,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,40000,35000,packreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Pack-Replaced
f6725fb3c14086be4a3c70c6c349e2c3,2517,1,876,3,349,59,1,2025-10-14T22:42:36Z,860,1.8,35000,suv,30000,31500,original,360,0.02,0,100%,94%,85%,340,305,Original Battery
f6725fb3c14086be4a3c70c6c349e2c3,2517,1,0,4,349,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f6725fb3c14086be4a3c70c6c349e2c3,2517,2,870,1,350,59,1,2025-10-14T22:42:36Z,860,1.8,35000,suv,40000,28000,original,360,0.02,0,100%,94%,85%,340,305,Original Battery
f6725fb3c14086be4a3c70c6c349e2c3,2517,2,607,2,350,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,45000,38500,original,240,0.02,0,100%,94%,85%,225,205,Original Battery
f6725fb3c14086be4a3c70c6c349e2c3,2517,2,550,3,350,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,40000,28000,packreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Pack-Replaced
f6725fb3c14086be4a3c70c6c349e2c3,2517,2,0,4,350,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f6725fb3c14086be4a3c70c6c349e2c3,2517,3,2235,1,351,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,25000,38500,original,320,0.05,0,100%,86%,66%,275,210,Original Battery
f6725fb3c14086be4a3c70c6c349e2c3,2517,3,1321,2,351,59,1,2025-10-14T22:42:36Z,860,1.8,35000,suv,15000,31500,packreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Pack-Replaced
f6725fb3c14086be4a3c70c6c349e2c3,2517,3,1759,3,351,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,45000,38500,original,320,0.04,0,100%,88%,72%,285,230,Original Battery
f6725fb3c14086be4a3c70c6c349e2c3,2517,3,0,4,351,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f6725fb3c14086be4a3c70c6c349e2c3,2517,4,3070,1,352,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,40000,38500,packreplace,240,0.07,0,100%,80%,56%,195,135,Refurbished Pack-Replaced
f6725fb3c14086be4a3c70c6c349e2c3,2517,4,2,2,352,59,1,2025-10-14T22:42:36Z,860,1.8,35000,suv,20000,28000,original,200,0.01,0,100%,97%,92%,195,185,Original Battery
f6725fb3c14086be4a3c70c6c349e2c3,2517,4,1220,3,352,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,30000,28000,packreplace,280,0.03,0,100%,91%,78%,255,220,Refurbished Pack-Replaced
f6725fb3c14086be4a3c70c6c349e2c3,2517,4,0,4,352,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f6725fb3c14086be4a3c70c6c349e2c3,2517,5,1275,1,353,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,25000,38500,original,320,0.03,0,100%,91%,78%,290,250,Original Battery
f6725fb3c14086be4a3c70c6c349e2c3,2517,5,3113,2,353,59,1,2025-10-14T22:42:36Z,860,1.8,35000,suv,15000,31500,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
f6725fb3c14086be4a3c70c6c349e2c3,2517,5,3587,3,353,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,25000,28000,cellreplace,280,0.08,0,100%,78%,51%,220,145,Refurbished Cell-Replaced
f6725fb3c14086be4a3c70c6c349e2c3,2517,5,0,4,353,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f6725fb3c14086be4a3c70c6c349e2c3,2517,6,3043,1,354,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,25000,28000,packreplace,240,0.07,0,100%,80%,56%,195,135,Refurbished Pack-Replaced
f6725fb3c14086be4a3c70c6c349e2c3,2517,6,791,2,354,59,1,2025-10-14T22:42:36Z,860,1.8,35000,suv,45000,35000,original,320,0.02,0,100%,94%,85%,300,270,Original Battery
f6725fb3c14086be4a3c70c6c349e2c3,2517,6,1752,3,354,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,50000,35000,original,320,0.04,0,100%,88%,72%,285,230,Original Battery
f6725fb3c14086be4a3c70c6c349e2c3,2517,6,0,4,354,59,0,2025-10-14T22:42:36Z,860,1.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4a60f238fc47e514263b85f74caa048e,1154,1,2038,1,355,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,40000,5000,original,240,0.05,0,100%,86%,66%,205,160,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,1,1876,2,355,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,30000,5000,cellreplace,360,0.04,0,100%,88%,72%,320,260,Refurbished Cell-Replaced
4a60f238fc47e514263b85f74caa048e,1154,1,1323,3,355,60,1,2025-10-20T20:30:34Z,789,1.35,5000,car,25000,4500,packreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Pack-Replaced
4a60f238fc47e514263b85f74caa048e,1154,1,0,4,355,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4a60f238fc47e514263b85f74caa048e,1154,2,3484,1,356,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,30000,5500,original,240,0.08,0,100%,78%,51%,185,125,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,2,447,2,356,60,1,2025-10-20T20:30:34Z,789,1.35,5000,car,45000,5500,cellreplace,360,0.01,0,100%,97%,92%,350,330,Refurbished Cell-Replaced
4a60f238fc47e514263b85f74caa048e,1154,2,1797,3,356,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,35000,4000,packreplace,320,0.04,0,100%,88%,72%,285,230,Refurbished Pack-Replaced
4a60f238fc47e514263b85f74caa048e,1154,2,0,4,356,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4a60f238fc47e514263b85f74caa048e,1154,3,2418,1,357,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,20000,5000,original,200,0.06,0,100%,83%,61%,165,120,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,3,2707,2,357,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,25000,5000,original,320,0.06,0,100%,83%,61%,265,195,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,3,1971,3,357,60,1,2025-10-20T20:30:34Z,789,1.35,5000,car,25000,5000,cellreplace,200,0.05,0,100%,86%,66%,170,135,Refurbished Cell-Replaced
4a60f238fc47e514263b85f74caa048e,1154,3,0,4,357,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4a60f238fc47e514263b85f74caa048e,1154,4,110,1,358,60,1,2025-10-20T20:30:34Z,789,1.35,5000,car,40000,4500,original,240,0.01,0,100%,97%,92%,235,220,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,4,3758,2,358,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,40000,4500,original,360,0.08,0,100%,78%,51%,280,185,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,4,3459,3,358,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,25000,4000,original,240,0.08,0,100%,78%,51%,185,125,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,4,0,4,358,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4a60f238fc47e514263b85f74caa048e,1154,5,3387,1,359,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,25000,5500,original,200,0.08,0,100%,78%,51%,155,105,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,5,2621,2,359,60,1,2025-10-20T20:30:34Z,789,1.35,5000,car,35000,5500,original,280,0.06,0,100%,83%,61%,235,170,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,5,2314,3,359,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,20000,4500,original,360,0.05,0,100%,86%,66%,310,240,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,5,0,4,359,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4a60f238fc47e514263b85f74caa048e,1154,6,1394,1,360,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,20000,5000,cellreplace,360,0.03,0,100%,91%,78%,330,280,Refurbished Cell-Replaced
4a60f238fc47e514263b85f74caa048e,1154,6,3094,2,360,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,40000,5000,original,280,0.07,0,100%,80%,56%,225,155,Original Battery
4a60f238fc47e514263b85f74caa048e,1154,6,161,3,360,60,1,2025-10-20T20:30:34Z,789,1.35,5000,car,15000,4000,packreplace,240,0.01,0,100%,97%,92%,235,220,Refurbished Pack-Replaced
4a60f238fc47e514263b85f74caa048e,1154,6,0,4,360,60,0,2025-10-20T20:30:34Z,789,1.35,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,1664,1,270,1,361,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,40000,9000,packreplace,280,0.01,0,100%,97%,92%,270,260,Refurbished Pack-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,1,2792,2,361,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,50000,8000,original,360,0.06,0,100%,83%,61%,300,220,Original Battery
dc022d6fba65c6df2810c8c5b20a6d42,1664,1,2119,3,361,61,1,2025-10-14T22:37:35Z,557,1.05,10000,car,45000,8000,original,280,0.05,0,100%,86%,66%,240,185,Original Battery
dc022d6fba65c6df2810c8c5b20a6d42,1664,1,0,4,361,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,1664,2,2288,1,362,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,50000,9000,packreplace,320,0.05,0,100%,86%,66%,275,210,Refurbished Pack-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,2,3090,2,362,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,20000,10000,original,280,0.07,0,100%,80%,56%,225,155,Original Battery
dc022d6fba65c6df2810c8c5b20a6d42,1664,2,3471,3,362,61,1,2025-10-14T22:37:35Z,557,1.05,10000,car,45000,9000,original,240,0.08,0,100%,78%,51%,185,125,Original Battery
dc022d6fba65c6df2810c8c5b20a6d42,1664,2,0,4,362,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,1664,3,1287,1,363,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,45000,8000,cellreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Cell-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,3,3647,2,363,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,45000,11000,packreplace,280,0.08,0,100%,78%,51%,220,145,Refurbished Pack-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,3,1378,3,363,61,1,2025-10-14T22:37:35Z,557,1.05,10000,car,20000,8000,cellreplace,360,0.03,0,100%,91%,78%,330,280,Refurbished Cell-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,3,0,4,363,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,1664,4,95,1,364,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,45000,11000,packreplace,200,0.01,0,100%,97%,92%,195,185,Refurbished Pack-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,4,320,2,364,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,50000,11000,original,320,0.01,0,100%,97%,92%,310,295,Original Battery
dc022d6fba65c6df2810c8c5b20a6d42,1664,4,1478,3,364,61,1,2025-10-14T22:37:35Z,557,1.05,10000,car,40000,8000,cellreplace,200,0.04,0,100%,88%,72%,175,145,Refurbished Cell-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,4,0,4,364,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,1664,5,1314,1,365,61,1,2025-10-14T22:37:35Z,557,1.05,10000,car,20000,8000,packreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Pack-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,5,1604,2,365,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,30000,8000,packreplace,240,0.04,0,100%,88%,72%,210,175,Refurbished Pack-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,5,172,3,365,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,30000,9000,packreplace,240,0.01,0,100%,97%,92%,235,220,Refurbished Pack-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,5,0,4,365,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
dc022d6fba65c6df2810c8c5b20a6d42,1664,6,2824,1,366,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,50000,8000,cellreplace,360,0.06,0,100%,83%,61%,300,220,Refurbished Cell-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,6,2506,2,366,61,1,2025-10-14T22:37:35Z,557,1.05,10000,car,20000,9000,original,240,0.06,0,100%,83%,61%,200,145,Original Battery
dc022d6fba65c6df2810c8c5b20a6d42,1664,6,2259,3,366,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,25000,10000,cellreplace,320,0.05,0,100%,86%,66%,275,210,Refurbished Cell-Replaced
dc022d6fba65c6df2810c8c5b20a6d42,1664,6,0,4,366,61,0,2025-10-14T22:37:35Z,557,1.05,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8c2f9268556c37279dcd677ee38881f3,403,1,1485,1,367,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,35000,31500,cellreplace,200,0.04,0,100%,88%,72%,175,145,Refurbished Cell-Replaced
8c2f9268556c37279dcd677ee38881f3,403,1,555,2,367,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,25000,31500,packreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Pack-Replaced
8c2f9268556c37279dcd677ee38881f3,403,1,3703,3,367,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,45000,35000,cellreplace,320,0.08,0,100%,78%,51%,250,165,Refurbished Cell-Replaced
8c2f9268556c37279dcd677ee38881f3,403,1,0,4,367,62,1,2025-10-14T22:52:56Z,415,7.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8c2f9268556c37279dcd677ee38881f3,403,2,3567,1,368,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,45000,31500,original,280,0.08,0,100%,78%,51%,220,145,Original Battery
8c2f9268556c37279dcd677ee38881f3,403,2,3125,2,368,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,35000,35000,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
8c2f9268556c37279dcd677ee38881f3,403,2,2875,3,368,62,1,2025-10-14T22:52:56Z,415,7.8,35000,suv,25000,38500,packreplace,360,0.06,0,100%,83%,61%,300,220,Refurbished Pack-Replaced
8c2f9268556c37279dcd677ee38881f3,403,2,0,4,368,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8c2f9268556c37279dcd677ee38881f3,403,3,1023,1,369,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,45000,38500,cellreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Cell-Replaced
8c2f9268556c37279dcd677ee38881f3,403,3,3430,2,369,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,40000,28000,packreplace,200,0.08,0,100%,78%,51%,155,105,Refurbished Pack-Replaced
8c2f9268556c37279dcd677ee38881f3,403,3,1081,3,369,62,1,2025-10-14T22:52:56Z,415,7.8,35000,suv,15000,38500,original,240,0.03,0,100%,91%,78%,220,190,Original Battery
8c2f9268556c37279dcd677ee38881f3,403,3,0,4,369,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8c2f9268556c37279dcd677ee38881f3,403,4,458,1,370,62,1,2025-10-14T22:52:56Z,415,7.8,35000,suv,20000,31500,packreplace,360,0.01,0,100%,97%,92%,350,330,Refurbished Pack-Replaced
8c2f9268556c37279dcd677ee38881f3,403,4,566,2,370,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,40000,35000,packreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Pack-Replaced
8c2f9268556c37279dcd677ee38881f3,403,4,19,3,370,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,25000,35000,original,200,0.01,0,100%,97%,92%,195,185,Original Battery
8c2f9268556c37279dcd677ee38881f3,403,4,0,4,370,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8c2f9268556c37279dcd677ee38881f3,403,5,1400,1,371,62,1,2025-10-14T22:52:56Z,415,7.8,35000,suv,50000,35000,cellreplace,360,0.03,0,100%,91%,78%,330,280,Refurbished Cell-Replaced
8c2f9268556c37279dcd677ee38881f3,403,5,3734,2,371,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,40000,35000,packreplace,320,0.08,0,100%,78%,51%,250,165,Refurbished Pack-Replaced
8c2f9268556c37279dcd677ee38881f3,403,5,2803,3,371,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,25000,35000,original,360,0.06,0,100%,83%,61%,300,220,Original Battery
8c2f9268556c37279dcd677ee38881f3,403,5,0,4,371,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8c2f9268556c37279dcd677ee38881f3,403,6,2149,1,372,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,35000,28000,cellreplace,280,0.05,0,100%,86%,66%,240,185,Refurbished Cell-Replaced
8c2f9268556c37279dcd677ee38881f3,403,6,3230,2,372,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,40000,38500,cellreplace,320,0.07,0,100%,80%,56%,255,180,Refurbished Cell-Replaced
8c2f9268556c37279dcd677ee38881f3,403,6,3305,3,372,62,0,2025-10-14T22:52:56Z,415,7.8,35000,suv,15000,31500,cellreplace,360,0.07,0,100%,80%,56%,290,200,Refurbished Cell-Replaced
8c2f9268556c37279dcd677ee38881f3,403,6,0,4,372,62,1,2025-10-14T22:52:56Z,415,7.8,35000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
1d13ddb383f7a38dc887e89f403b778b,2583,1,1546,1,373,63,0,2025-10-20T20:33:36Z,620,0.8,55000,suv,20000,49500,original,240,0.04,0,100%,88%,72%,210,175,Original Battery
1d13ddb383f7a38dc887e89f403b778b,2583,1,2059,2,373,63,1,2025-10-20T20:33:36Z,620,0.8,55000,suv,25000,49500,cellreplace,240,0.05,0,100%,86%,66%,205,160,Refurbished Cell-Replaced
1d13ddb383f7a38dc887e89f403b778b,2583,1,1937,3,373,63,0,2025-10-20T20:33:36Z,620,0.8,55000,suv,15000,55000,original,200,0.05,0,100%,86%,66%,170,135,Original Battery
1d13ddb383f7a38dc887e89f403b778b,2583,1,0,4,373,63,0,2025-10-20T20:33:36Z,620,0.8,55000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
1d13ddb383f7a38dc887e89f403b778b,2583,2,2552,1,374,63,0,2025-10-20T20:33:36Z,620,0.8,55000,suv,50000,55000,cellreplace,240,0.06,0,100%,83%,61%,200,145,Refurbished Cell-Replaced
1d13ddb383f7a38dc887e89f403b778b,2583,2,3815,2,374,63,0,2025-10-20T20:33:36Z,620,0.8,55000,suv,45000,44000,packreplace,360,0.08,0,100%,78%,51%,280,185,Refurbished Pack-Replaced
1d13ddb383f7a38dc887e89f403b778b,2583,2,2168,3,374,63,1,2025-10-20T20:33:36Z,620,0.8,55000,suv,50000,55000,cellreplace,280,0.05,0,100%,86%,66%,240,185,Refurbished Cell-Replaced
1d13ddb383f7a38dc887e89f403b778b,2583,2,0,4,374,63,0,2025-10-20T20:33:36Z,620,0.8,55000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
1d13ddb383f7a38dc887e89f403b778b,2583,3,2211,1,375,63,0,2025-10-20T20:33:36Z,620,0.8,55000,suv,25000,44000,original,320,0.05,0,100%,86%,66%,275,210,Original Battery
1d13ddb383f7a38dc887e89f403b778b,2583,3,2883,2,375,63,0,2025-10-20T20:33:36Z,620,0.8,55000,suv,25000,44000,original,200,0.07,0,100%,80%,56%,160,110,Original Battery
1d13ddb383f7a38dc887e89f403b778b,2583,3,2929,3,375,63,1,2025-10-20T20:33:36Z,620,0.8,55000,suv,15000,55000,cellreplace,200,0.07,0,100%,80%,56%,160,110,Refurbished Cell-Replaced
1d13ddb383f7a38dc887e89f403b778b,2583,3,0,4,375,63,0,2025-10-20T20:33:36Z,620,0.8,55000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
1d13ddb383f7a38dc887e89f403b778b,2583,4,2485,1,376,63,0,2025-10-20T20:33:36Z,620,0.8,55000,suv,35000,55000,packreplace,200,0.06,0,100%,83%,61%,165,120,Refurbished Pack-Replaced
1d13ddb383f7a38dc887e89f403b778b,2583,4,2301,2,376,63,1,2025-10-20T20:33:36Z,620,0.8,55000,suv,35000,60500.00000000001,packreplace,320,0.05,0,100%,86%,66%,275,210,Refurbished Pack-Replaced
