session_id,psid,respID,qID,profileID,altID,obsID,choice,time_start,time_min_total,time_min_battery_cbc,next_veh_budget,vehicle_type,veh_mileage,veh_price,battery_refurbish,battery_range_year0,battery_degradation,no_choice,battery_health_year0,battery_health_year3,battery_health_year8,battery_range_year3,battery_range_year8,battery_condition
e10e183bbea3654de78837065375cff9,5t31vZCSqle0iLStALZoIduj,213,5,0,4,1277,0,2025-10-27T15:59:15Z,11.55,0.7666666666666667,40000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
e10e183bbea3654de78837065375cff9,5t31vZCSqle0iLStALZoIduj,213,6,918,1,1278,1,2025-10-27T15:59:15Z,11.55,0.7666666666666667,40000,car,40000,40000,cellreplace,360,0.02,0,100%,94%,85%,340,305,Refurbished Cell-Replaced
e10e183bbea3654de78837065375cff9,5t31vZCSqle0iLStALZoIduj,213,6,1212,2,1278,0,2025-10-27T15:59:15Z,11.55,0.7666666666666667,40000,car,30000,44000,cellreplace,280,0.03,0,100%,91%,78%,255,220,Refurbished Cell-Replaced
e10e183bbea3654de78837065375cff9,5t31vZCSqle0iLStALZoIduj,213,6,3838,3,1278,0,2025-10-27T15:59:15Z,11.55,0.7666666666666667,40000,car,40000,44000,packreplace,360,0.08,0,100%,78%,51%,280,185,Refurbished Pack-Replaced
e10e183bbea3654de78837065375cff9,5t31vZCSqle0iLStALZoIduj,213,6,0,4,1278,0,2025-10-27T15:59:15Z,11.55,0.7666666666666667,40000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,1,2079,1,1279,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,45000,33000,cellreplace,240,0.05,0,100%,86%,66%,205,160,Refurbished Cell-Replaced
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,1,771,2,1279,1,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,25000,24000,original,320,0.02,0,100%,94%,85%,300,270,Original Battery
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,1,2460,3,1279,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,30000,33000,cellreplace,200,0.06,0,100%,83%,61%,165,120,Refurbished Cell-Replaced
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,1,0,4,1279,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,2,892,1,1280,1,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,30000,33000,original,360,0.02,0,100%,94%,85%,340,305,Original Battery
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,2,2233,2,1280,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,15000,33000,original,320,0.05,0,100%,86%,66%,275,210,Original Battery
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,2,3513,3,1280,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,15000,33000,cellreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Cell-Replaced
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,2,0,4,1280,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,3,2109,1,1281,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,35000,33000,packreplace,240,0.05,0,100%,86%,66%,205,160,Refurbished Pack-Replaced
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,3,3562,2,1281,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,20000,27000,original,280,0.08,0,100%,78%,51%,220,145,Original Battery
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,3,2335,3,1281,1,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,45000,33000,original,360,0.05,0,100%,86%,66%,310,240,Original Battery
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,3,0,4,1281,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,4,2975,1,1282,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,45000,33000,packreplace,200,0.07,0,100%,80%,56%,160,110,Refurbished Pack-Replaced
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,4,1168,2,1282,1,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,50000,27000,original,280,0.03,0,100%,91%,78%,255,220,Original Battery
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,4,1663,3,1282,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,45000,33000,original,280,0.04,0,100%,88%,72%,250,200,Original Battery
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,4,0,4,1282,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,5,3362,1,1283,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,20000,24000,original,200,0.08,0,100%,78%,51%,155,105,Original Battery
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,5,3635,2,1283,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,25000,30000,packreplace,280,0.08,0,100%,78%,51%,220,145,Refurbished Pack-Replaced
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,5,1171,3,1283,1,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,25000,30000,original,280,0.03,0,100%,91%,78%,255,220,Original Battery
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,5,0,4,1283,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,6,1037,1,1284,1,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,35000,27000,packreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Pack-Replaced
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,6,1723,2,1284,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,25000,33000,packreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Pack-Replaced
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,6,2922,3,1284,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,20000,27000,cellreplace,200,0.07,0,100%,80%,56%,160,110,Refurbished Cell-Replaced
5b17adf0971e9a9a46041f529085a85c,uAt8wXEa4AExFvyGhm9rs9TP,214,6,0,4,1284,0,2025-10-27T16:01:25Z,17.683333333333334,1.3666666666666667,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,1,3234,1,1285,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,20000,4000,packreplace,320,0.07,0,100%,80%,56%,255,180,Refurbished Pack-Replaced
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,1,3740,2,1285,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,30000,5500,packreplace,320,0.08,0,100%,78%,51%,250,165,Refurbished Pack-Replaced
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,1,1045,3,1285,1,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,35000,5000,packreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Pack-Replaced
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,1,0,4,1285,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,2,1376,1,1286,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,50000,5500,original,360,0.03,0,100%,91%,78%,330,280,Original Battery
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,2,3129,2,1286,1,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,15000,5500,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,2,2424,3,1286,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,50000,5000,original,200,0.06,0,100%,83%,61%,165,120,Original Battery
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,2,0,4,1286,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,3,2136,1,1287,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,50000,5000,original,280,0.05,0,100%,86%,66%,240,185,Original Battery
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,3,566,2,1287,1,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,40000,5000,packreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Pack-Replaced
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,3,1091,3,1287,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,25000,4000,cellreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Cell-Replaced
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,3,0,4,1287,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,4,3083,1,1288,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,25000,4500,original,280,0.07,0,100%,80%,56%,225,155,Original Battery
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,4,2966,2,1288,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,40000,5000,packreplace,200,0.07,0,100%,80%,56%,160,110,Refurbished Pack-Replaced
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,4,2642,3,1288,1,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,20000,5000,cellreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Cell-Replaced
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,4,0,4,1288,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,5,487,1,1289,1,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,45000,4000,original,200,0.02,0,100%,94%,85%,190,170,Original Battery
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,5,2040,2,1289,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,50000,5000,original,240,0.05,0,100%,86%,66%,205,160,Original Battery
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,5,1043,3,1289,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,25000,5000,packreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Pack-Replaced
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,5,0,4,1289,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,6,2711,1,1290,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,45000,5000,original,320,0.06,0,100%,83%,61%,265,195,Original Battery
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,6,3776,2,1290,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,50000,5500,original,360,0.08,0,100%,78%,51%,280,185,Original Battery
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,6,1114,3,1290,1,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,20000,5500,cellreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Cell-Replaced
f04a1d4d79ce9ebdc21cc4d1ae07b7de,ds5MuGeYnMm6bNumBFN8HsKo,215,6,0,4,1290,0,2025-10-28T13:43:47Z,10.883333333333333,1.3,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,1,480,1,1291,1,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,50000,27500.000000000004,packreplace,360,0.01,0,100%,97%,92%,350,330,Refurbished Pack-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,1,3437,2,1291,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,35000,22500,packreplace,200,0.08,0,100%,78%,51%,155,105,Refurbished Pack-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,1,714,3,1291,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,20000,22500,cellreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Cell-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,1,0,4,1291,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,2,628,1,1292,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,30000,25000,cellreplace,240,0.02,0,100%,94%,85%,225,205,Refurbished Cell-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,2,3522,2,1292,1,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,20000,20000,packreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Pack-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,2,1886,3,1292,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,40000,27500.000000000004,cellreplace,360,0.04,0,100%,88%,72%,320,260,Refurbished Cell-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,2,0,4,1292,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,3,2835,1,1293,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,25000,25000,cellreplace,360,0.06,0,100%,83%,61%,300,220,Refurbished Cell-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,3,1849,2,1293,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,15000,27500.000000000004,original,360,0.04,0,100%,88%,72%,320,260,Original Battery
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,3,1192,3,1293,1,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,50000,20000,cellreplace,280,0.03,0,100%,91%,78%,255,220,Refurbished Cell-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,3,0,4,1293,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,4,87,1,1294,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,45000,25000,packreplace,200,0.01,0,100%,97%,92%,195,185,Refurbished Pack-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,4,1356,2,1294,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,30000,22500,original,360,0.03,0,100%,91%,78%,330,280,Original Battery
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,4,2162,3,1294,1,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,20000,25000,cellreplace,280,0.05,0,100%,86%,66%,240,185,Refurbished Cell-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,4,0,4,1294,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,5,385,1,1295,1,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,15000,20000,original,360,0.01,0,100%,97%,92%,350,330,Original Battery
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,5,431,2,1295,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,45000,22500,cellreplace,360,0.01,0,100%,97%,92%,350,330,Refurbished Cell-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,5,1739,3,1295,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,25000,22500,original,320,0.04,0,100%,88%,72%,285,230,Original Battery
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,5,0,4,1295,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,6,2629,1,1296,1,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,35000,20000,cellreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Cell-Replaced
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,6,115,2,1296,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,25000,25000,original,240,0.01,0,100%,97%,92%,235,220,Original Battery
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,6,3659,3,1296,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,25000,22500,original,320,0.08,0,100%,78%,51%,250,165,Original Battery
22411ca108d6c235ee9449431058f690,bQS6hYkZIpZf83KNgH96cCZ0,216,6,0,4,1296,0,2025-10-28T15:37:42Z,10.65,0.8333333333333334,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,1,60,1,1297,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,30000,33000,cellreplace,200,0.01,0,100%,97%,92%,195,185,Refurbished Cell-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,1,2872,2,1297,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,50000,30000,packreplace,360,0.06,0,100%,83%,61%,300,220,Refurbished Pack-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,1,222,3,1297,1,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,40000,33000,original,280,0.01,0,100%,97%,92%,270,260,Original Battery
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,1,0,4,1297,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,2,2666,1,1298,1,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,20000,27000,packreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Pack-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,2,2932,2,1298,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,30000,30000,cellreplace,200,0.07,0,100%,80%,56%,160,110,Refurbished Cell-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,2,3627,3,1298,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,25000,27000,packreplace,280,0.08,0,100%,78%,51%,220,145,Refurbished Pack-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,2,0,4,1298,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,3,695,1,1299,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,45000,30000,original,280,0.02,0,100%,94%,85%,265,240,Original Battery
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,3,2732,2,1299,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,30000,27000,cellreplace,320,0.06,0,100%,83%,61%,265,195,Refurbished Cell-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,3,708,3,1299,1,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,30000,24000,cellreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Cell-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,3,0,4,1299,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,4,1095,1,1300,1,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,45000,24000,cellreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Cell-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,4,970,2,1300,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,20000,27000,original,200,0.03,0,100%,91%,78%,185,155,Original Battery
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,4,638,3,1300,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,40000,33000,cellreplace,240,0.02,0,100%,94%,85%,225,205,Refurbished Cell-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,4,0,4,1300,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,5,1320,1,1301,1,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,50000,24000,packreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Pack-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,5,1685,2,1301,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,35000,30000,cellreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Cell-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,5,2106,3,1301,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,20000,33000,packreplace,240,0.05,0,100%,86%,66%,205,160,Refurbished Pack-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,5,0,4,1301,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,6,2788,1,1302,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,30000,24000,original,360,0.06,0,100%,83%,61%,300,220,Original Battery
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,6,430,2,1302,1,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,40000,27000,cellreplace,360,0.01,0,100%,97%,92%,350,330,Refurbished Cell-Replaced
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,6,2811,3,1302,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,25000,33000,original,360,0.06,0,100%,83%,61%,300,220,Original Battery
a7c0deb8168185788d7bba7204bfb0f4,FK2S5SU2s8qqHqGzqTyNLbS1,217,6,0,4,1302,0,2025-10-27T15:54:19Z,25.083333333333332,2.533333333333333,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
