"b_no_choice_a","b_mileage_a","b_range_pw1_a","b_range_pw2_a","b_range_pw3_a","b_loss_pw1_a","b_loss_pw2_a","b_loss_pw3_a","b_packreplace_a","b_cellreplace_a","b_price_a","b_no_choice_b","b_mileage_b","b_range_pw1_b","b_range_pw2_b","b_range_pw3_b","b_loss_pw1_b","b_loss_pw2_b","b_loss_pw3_b","b_packreplace_b","b_cellreplace_b","b_price_b","b_no_choice_c","b_mileage_c","b_range_pw1_c","b_range_pw2_c","b_range_pw3_c","b_loss_pw1_c","b_loss_pw2_c","b_loss_pw3_c","b_packreplace_c","b_cellreplace_c","b_price_c","b_no_choice_d","b_mileage_d","b_range_pw1_d","b_range_pw2_d","b_range_pw3_d","b_loss_pw1_d","b_loss_pw2_d","b_loss_pw3_d","b_packreplace_d","b_cellreplace_d","b_price_d","b_no_choice_e","b_mileage_e","b_range_pw1_e","b_range_pw2_e","b_range_pw3_e","b_loss_pw1_e","b_loss_pw2_e","b_loss_pw3_e","b_packreplace_e","b_cellreplace_e","b_price_e","delta_a","gamma_EV_rangeanxiety_a","gamma_risktaker_a","gamma_hhincome_a","gamma_ev_charge_a","gamma_knowledge_ev_a","gamma_evb_environment_agree_a","gamma_evb_function_disagree_a","gamma_hhveh_fuel_a","gamma_veh_range_a","gamma_suv_a","gamma_info_treat_a","delta_b","gamma_EV_rangeanxiety_b","gamma_risktaker_b","gamma_hhincome_b","gamma_ev_charge_b","gamma_knowledge_ev_b","gamma_evb_environment_agree_b","gamma_evb_function_disagree_b","gamma_hhveh_fuel_b","gamma_veh_range_b","gamma_suv_b","gamma_info_treat_b","delta_c","gamma_EV_rangeanxiety_c","gamma_risktaker_c","gamma_hhincome_c","gamma_ev_charge_c","gamma_knowledge_ev_c","gamma_evb_environment_agree_c","gamma_evb_function_disagree_c","gamma_hhveh_fuel_c","gamma_veh_range_c","gamma_suv_c","gamma_info_treat_c","delta_d","gamma_EV_rangeanxiety_d","gamma_risktaker_d","gamma_hhincome_d","gamma_ev_charge_d","gamma_knowledge_ev_d","gamma_evb_environment_agree_d","gamma_evb_function_disagree_d","gamma_hhveh_fuel_d","gamma_veh_range_d","gamma_suv_d","gamma_info_treat_d","logLike"
-0.357076439351736,-0.587114741236941,1.67487567195282,1.38176768316643,0.910459010635,-0.239721164468212,-0.0586357831191134,-0.128280786567414,-0.855883377525245,-1.23292374946866,-1.00272252646605,-2.73455910777067,-0.232911158946999,1.15258448011492,1.08596546128059,0.757357722247621,-0.132078558707833,-0.0747776671801677,-0.0496773709253789,-0.681577655654976,-0.665777278110086,-0.964890866573423,-4.56911588107797,-0.26100292684302,3.12825171911293,1.60737525199782,1.20908024029361,-0.148191184061125,-0.159243280392152,-0.0700081167581169,-0.421690457678879,-0.34216985363001,-0.990760424552118,-13.1971577579534,-0.192960868102689,0.421494947752142,1.15368793737468,0.934723632289628,-0.0666039884752693,-0.0590364322742486,-0.114796062349781,0.0930359600905229,0.146832808391893,-4.2302279393262,-3.68040086999723,-0.119745631166645,0.20925249766783,-0.597117778327848,0.327285674457394,-0.0199342024511673,-0.0179542815605862,-0.00577702185703175,-0.13072857911901,-0.262946701153184,-0.188324766566844,-2.93357096694507,1.28824362762684,-0.956106476614063,0.0129495501797064,-0.666610743227501,-0.148522891793971,-0.50883330598575,-1.01723052811217,1.01051036128679,0.516962052566093,0.148996590120435,0.166880463584974,-0.960442770668856,0.3420596197332,-0.875869080513419,0.0263371837538964,-0.685885659356304,0.231896438000242,0.605774311468571,-0.177165445913671,0.165966097166688,0.29559819972245,0.00906800702179907,-0.00247597945363635,-1.88860551696046,0.730077732100122,-0.260700900400469,0.0461813882424213,-0.194846825899018,0.332975361792661,0.904176820603731,0.373209637130804,0.287240894214727,0.253978666038198,0.134743580474008,0.033198999541356,-1.02018458952284,0.293945496159393,-1.19809607131198,-0.0501495171645734,-0.364152414071994,-0.0817940890263587,0.729868696630383,0.0685014023403916,0.825530080871636,0.235318828146354,-0.309196169890382,-0.0147097210648678,-7809.50466884902
-0.178965635932491,-0.579033536349549,1.84127993975772,1.27533679157237,0.927636623432977,-0.240803253180987,-0.0452475964342083,-0.138410691992623,-0.854369147464627,-1.26757629137575,-1.0032231403346,-2.79750122483503,-0.233582629413337,1.0881717691457,1.09165050454707,0.752323222063897,-0.132015200105885,-0.0747628533596121,-0.049685166562893,-0.680359705521504,-0.664990137771742,-0.952259049315889,-4.49496715221994,-0.261460728656468,3.19721197033624,1.6086700360161,1.2172350125733,-0.146742131176542,-0.159225046986224,-0.068433940797944,-0.419063849742937,-0.33992129820861,-0.992044404448821,-13.461096078658,-0.196170795495741,0.372156889684433,1.16403811047458,0.97905957763237,-0.0698262829861611,-0.0586089574627532,-0.122689808968911,0.0728111890116116,0.128740872596635,-4.30114333350221,-3.74994919188405,-0.117410390513914,0.209520494664656,-0.604306596843598,0.316729714125365,-0.0203366986538956,-0.0184607918720658,-0.00517570720521494,-0.120361220950502,-0.252957639915276,-0.195685449055961,-2.9388594537918,1.30646462782613,-0.944920802787842,0.0137579904609337,-0.654489534675939,-0.16680884163698,-0.50207837474742,-1.01966396670437,1.01664777488003,0.518610408483934,0.150707175051088,0.144293686711561,-0.9398673122223,0.349219793360671,-0.862231389614639,0.0268532272493116,-0.674713305522856,0.210702658603114,0.606601268152747,-0.185194128446995,0.148012266509645,0.295621080117813,0.00766741443786784,-0.00843456789758714,-1.90923474532688,0.741528699844904,-0.254643659917788,0.046509455452238,-0.182378055177389,0.31814344583854,0.906280236825134,0.373888795972339,0.278650359654357,0.258881691518309,0.137358103131998,0.0262723445944727,-0.989213539957884,0.300314805135597,-1.19496425167829,-0.0496597799218181,-0.351402483417055,-0.120357390004339,0.72229504458441,0.038943578163281,0.787138301934506,0.242174756389772,-0.29507674186097,-0.028331531344711,-7808.98996378914
-0.0343341048396394,-0.559749182779861,1.92696686734301,1.22739090303166,0.964077328906191,-0.240625748427326,-0.036163594332589,-0.141297063224356,-0.84400852832052,-1.23919342386923,-1.01114948499223,-2.9091996968581,-0.23414087358784,0.9670562083881,1.10096136137445,0.745265085308575,-0.131765755915448,-0.074765552880235,-0.0494062147914765,-0.678248628269386,-0.663363568609027,-0.927813639468185,-4.34926611539125,-0.262606916621633,3.33349638968433,1.61442484181838,1.23448331910861,-0.144157642725668,-0.158969114103075,-0.0656466527649112,-0.414239243490829,-0.335660307413316,-0.993900013146625,-13.8402884815381,-0.2002427324768,0.299382605217225,1.16813133847431,1.0539830621851,-0.0736225767548806,-0.0592150769448665,-0.134351768688393,0.0405930211285214,0.0987931299842012,-4.40893014135022,-3.89766814055604,-0.113326790400466,0.203403191856584,-0.616653220841357,0.293070464755591,-0.0213925303182245,-0.0192301280555074,-0.00448119761398627,-0.103734937045436,-0.234302748172512,-0.209116976796213,-2.92624458301926,1.32027492090321,-0.933996702369705,0.0148378940090929,-0.646495150156356,-0.200356946450541,-0.490004355471371,-1.02486142914323,1.0105331057823,0.522809940110013,0.16079210294732,0.119935435936224,-0.894869943283625,0.358952105595891,-0.839431482439488,0.0275905028475868,-0.656152180951178,0.165271295673778,0.612349518744155,-0.205889487573396,0.121727665900095,0.295811389757418,0.00580607211410401,-0.0188385020078978,-1.93971290138225,0.759819007949728,-0.249025111343304,0.0468685200513033,-0.160546412051645,0.287343524782739,0.914842896452229,0.371526160651906,0.266637670274397,0.266882561804284,0.14231481059101,0.0171526145766956,-0.926658520022563,0.308901373946741,-1.19401952081236,-0.0488798774051726,-0.341180312882931,-0.188480599520829,0.721226713279577,-0.00341191284180968,0.718600469004148,0.25317617126812,-0.265007666148225,-0.0540799444034464,-7808.50055328791
-0.0397726651272155,-0.565300293557536,1.98335683471013,1.17611565980359,0.992531110895117,-0.239833099361552,-0.0421743288103876,-0.124029497903595,-0.845563132558247,-1.25590731725263,-1.02805231314115,-2.95322285070378,-0.234347316769983,0.920264658812403,1.10148015147842,0.743707668093592,-0.131687673911335,-0.0747740838659851,-0.0496874126993267,-0.678273257010107,-0.663392918874544,-0.918493333762689,-4.27842412547852,-0.26363331824365,3.40238613698198,1.62194791255943,1.24430861320964,-0.143207990036089,-0.158668857330415,-0.0646827688674514,-0.41302047594438,-0.333842268307242,-0.994871160656169,-13.8215979040355,-0.198911054219019,0.296890993005529,1.13628362110568,1.06947176659854,-0.0744931617833962,-0.0600577934802266,-0.13520221617103,0.0354093161626977,0.0935226699659497,-4.40503355370965,-3.96103435725251,-0.111725335314655,0.194001313354618,-0.615251415829869,0.281420105175458,-0.0220108733864381,-0.0196140494475209,-0.00457846511542749,-0.0978398195688858,-0.229664251760178,-0.211751397408944,-2.93235513042142,1.33377077346147,-0.931871771076276,0.0146394090975659,-0.637448201967445,-0.208951459471907,-0.490423855427292,-1.01829563197788,1.00787833804473,0.524286472353856,0.16165886951928,0.115246125688018,-0.886566206368447,0.364805850217412,-0.827348749497333,0.0277201972421872,-0.645986728653192,0.152719194341985,0.612984210799616,-0.21015258612179,0.11854697467792,0.296495214685522,0.000561356039633953,-0.0239833297526054,-1.96399780643613,0.767679402588918,-0.246280864529245,0.0469614714248752,-0.149690079711842,0.279873608930234,0.918302233173026,0.3743614856365,0.268502332613551,0.27091630605858,0.143150805566634,0.0110427398074369,-0.924596939902623,0.316125363949572,-1.18857883693991,-0.0486430618842195,-0.336252234705992,-0.197868986165583,0.71837871242264,-0.000816765431983017,0.709318474220201,0.257418432773001,-0.259647630958385,-0.066947793999122,-7808.31247949292
-0.00320170884919139,-0.565085201702333,2.03490391155051,1.15853443290322,1.03165855277851,-0.236796842906628,-0.0527277431814906,-0.0982740354903477,-0.849190465618143,-1.22794264552131,-1.04873967641017,-3.02420036520599,-0.234480647515751,0.844841711233812,1.10103693605359,0.743030752968198,-0.131561936286502,-0.0749383371165066,-0.0501807115695965,-0.678603925196402,-0.664219595898258,-0.903097659103579,-4.14682082842036,-0.265789873994409,3.53129134992558,1.63870866383811,1.26325512629556,-0.141737656502212,-0.157956449559273,-0.0632738306576047,-0.410751183115958,-0.331144211249218,-0.996549603629699,-13.702383897866,-0.195000222575881,0.305858074122567,1.07300797018291,1.08648348627267,-0.0745366065271048,-0.0625398030691007,-0.134551536765567,0.0336606015711923,0.0926475811231144,-4.3778636411305,-4.08132245810316,-0.109551220323714,0.169844085126449,-0.610101645711636,0.259130673451166,-0.0233289836041896,-0.0203947437517217,-0.00491330765335153,-0.0928459469626339,-0.223971772089303,-0.216000368784898,-2.9293401113917,1.3393131855513,-0.93015269661958,0.0143560943052622,-0.627451287486057,-0.222417605950068,-0.487100934915207,-1.01613707065804,1.00329677252996,0.52566055650299,0.16749729036853,0.112032349549708,-0.869751506714985,0.371412121998868,-0.811144342200354,0.0279085682460764,-0.63162332654303,0.131947690200843,0.616802607448479,-0.218588246358524,0.117236483913971,0.296103487601281,-0.00662828106022405,-0.030959606114918,-2.00594225651277,0.777773039244141,-0.246755947846401,0.0470671214767295,-0.133026288897162,0.267445428897058,0.928061060661407,0.377595637303382,0.274424685384405,0.276733228853507,0.149015424099378,0.00270083282728024,-0.912005723310513,0.32483584128468,-1.18078356419295,-0.0483207137048998,-0.33504640340443,-0.210050851213603,0.718827412365723,0.00973662295404637,0.696512006909876,0.261001270453301,-0.251821886975768,-0.0838550595723666,-7808.1004447637
-0.0710301115443588,-0.568864856979146,2.01296814739285,1.15344240312483,1.04112127631602,-0.23777805468648,-0.0573681848581731,-0.0868477649787609,-0.84612783318388,-1.22456255045229,-1.05606593320519,-3.0459791565186,-0.2343579883354,0.824320574636404,1.0998082605682,0.743540344224717,-0.131638509408489,-0.0750944823147934,-0.0505747860897251,-0.679453353837643,-0.66499596554356,-0.898924366268229,-4.08414156472147,-0.267158472404549,3.59554828855207,1.65048147215514,1.27379925920677,-0.141363448729309,-0.157552227388079,-0.0628217806043511,-0.409495713279753,-0.329757729568811,-0.997935318018609,-13.5868326076248,-0.192093289216977,0.317666025336093,1.03982355845036,1.08151349979701,-0.0738276334397852,-0.0642014155896016,-0.132389020923966,0.0388640086234315,0.0976582441556478,-4.3472689663432,-4.12968375026037,-0.109254088781193,0.153565598463479,-0.602450798395725,0.249028919694996,-0.0241362551679191,-0.0209299145993629,-0.00535343785951533,-0.0954795409387653,-0.225113669928473,-0.216354206777926,-2.93245894739033,1.33976234131508,-0.934733897848726,0.0137840963185129,-0.62265999319748,-0.223758104125488,-0.485200124974855,-1.00869281117349,0.999370112727585,0.526439476406492,0.168769592920381,0.116551190491099,-0.873892599339191,0.372702034596279,-0.806966277589983,0.0277231441752556,-0.624868619363947,0.129414618130964,0.619127497066882,-0.219465014664129,0.120280228793899,0.29620879836649,-0.00842417128962101,-0.0308193284471415,-2.03378714820479,0.780589437239997,-0.249284610510133,0.0469393886430728,-0.125260749558903,0.26751481890891,0.934502794530131,0.381329342189597,0.278687686827535,0.279168502401441,0.152882623981195,0.00137598292642592,-0.92285526755005,0.329571209712481,-1.17514388272798,-0.0486076617732729,-0.336129006535016,-0.205002393488953,0.720821616454313,0.0277753023125967,0.702916472212445,0.261248612931367,-0.254258018608934,-0.0849579267253657,-7808.00793205744
-0.112434853934459,-0.57075423211048,1.98828026604797,1.16910594088217,1.05047853667257,-0.236955956680351,-0.0641265357448774,-0.0753146296878951,-0.845276878213481,-1.19937318342554,-1.06382879650161,-3.07131955259228,-0.234192361928445,0.803093884475043,1.09830205960764,0.745275009493831,-0.131842749834568,-0.0754182322126874,-0.0512808526570373,-0.680910313215195,-0.666651730555147,-0.894530567997598,-3.98604286746497,-0.269438715854695,3.69654843024535,1.6701597715022,1.29067048920031,-0.140878347537194,-0.156888248862372,-0.0622595981596403,-0.407065150178091,-0.327514878190148,-1.00034648807981,-13.3992011639692,-0.186921942762495,0.338514753143394,0.993657763376905,1.06929431445121,-0.0725822855624262,-0.0669398920940297,-0.12876563255975,0.049008144497239,0.108114726496374,-4.29775385411975,-4.20332652603782,-0.10930875816355,0.12346580738699,-0.588403262423188,0.233853096168238,-0.0255357285776579,-0.0219347066821167,-0.00609876944721525,-0.10315923238829,-0.229644123970586,-0.216441410419134,-2.93995496431716,1.33456117500691,-0.939925609122194,0.0131753867924896,-0.615511838271801,-0.222142548495263,-0.482916840726007,-1.00091075105252,0.996914408013163,0.526827450465101,0.17060497430451,0.122426114287711,-0.885000473436685,0.372148866783906,-0.804578155089807,0.0274406200305869,-0.614714369043427,0.129505500565579,0.623734535450822,-0.217500045548987,0.126490308278385,0.295490627455418,-0.00966345034933432,-0.0286824539906389,-2.08223780561582,0.783153145830706,-0.255558981134229,0.0467684650776093,-0.112759508092818,0.270879170648191,0.945785320271342,0.389364334999376,0.286623274066232,0.281976457446961,0.161283252151076,0.000863827155716444,-0.939512252940474,0.333197568206023,-1.16741327203801,-0.0490218341732921,-0.338279732490375,-0.19432888918628,0.726443167337054,0.0569668065914389,0.713853631839526,0.260080026461099,-0.260251675045994,-0.0832561581606706,-7807.90711092167
-0.172092251478473,-0.572480623842169,1.94809689636484,1.18241071984781,1.04777153231007,-0.238110858428108,-0.0660831345492772,-0.071776458546388,-0.842381219016346,-1.19087979154906,-1.06350348569937,-3.07589032401594,-0.234000937211109,0.803060996772017,1.0982611934242,0.746626625361365,-0.132034238826385,-0.0756697811645311,-0.0517675194214044,-0.681777191279858,-0.667481445595691,-0.894502581420678,-3.93003599532481,-0.270904248074668,3.75588610352357,1.68328165804307,1.30148343125769,-0.140736986359964,-0.156480012378839,-0.062015454275082,-0.404976281416443,-0.325777699426312,-1.00213721577976,-13.2922171177405,-0.183589649992191,0.351140841241601,0.971325368333001,1.05736890509076,-0.0717721806427627,-0.0686449264460064,-0.126387795695575,0.0568163923973214,0.11584457074121,-4.2683731104588,-4.24354937199225,-0.109914175127193,0.101831934879442,-0.578437704650533,0.225431431135791,-0.0264634428257342,-0.0227174393085066,-0.0066510194494068,-0.11157366289954,-0.234829573198662,-0.216072247918746,-2.94554413551505,1.32882540648792,-0.946705753556006,0.0126169163659892,-0.611779153995642,-0.218970323697606,-0.479045018200234,-0.993564921589201,0.994712531441502,0.526593307478695,0.17255417380684,0.129643918973399,-0.897625635802239,0.370210736270958,-0.807418942230301,0.0271209324013003,-0.609079176985142,0.133379837291992,0.628017851557127,-0.213980554947184,0.130778382178582,0.294750236270701,-0.00779194196796713,-0.0242076888540569,-2.11488063473325,0.783502552465336,-0.261963814000866,0.0465575514044889,-0.105330058991844,0.275882252263898,0.954466305192317,0.395869053568312,0.291313613199434,0.282875413835092,0.167607720651049,0.00348357308223839,-0.954628278743474,0.333379718984119,-1.16384901432564,-0.0495030001881085,-0.339056325698384,-0.185147155573715,0.732277179794118,0.0770350708372227,0.72323282705715,0.258633784176262,-0.26582354031787,-0.0774246919532682,-7807.84866145124
-0.205531134112813,-0.572801581701061,1.9095908395851,1.20803043269334,1.04139418222286,-0.238188526682136,-0.068017613271184,-0.0706467034185577,-0.841696199617738,-1.17319261422451,-1.06073358571109,-3.07558239147117,-0.233798974406791,0.810980754911389,1.09927108633735,0.748911879659904,-0.132337708545028,-0.076041738648691,-0.0524619467649506,-0.682786849415368,-0.668538052534795,-0.896140442369739,-3.85691929951339,-0.272937989911526,3.83478525765671,1.70128563164822,1.31649489680602,-0.14057761169981,-0.155963124416668,-0.0617254153992919,-0.401763143845156,-0.323086647632028,-1.00485316674543,-13.1645699745177,-0.179053570905521,0.367671111799774,0.945730943937157,1.03990628996874,-0.0709027236559773,-0.0708216619236129,-0.123388307653673,0.0673465636764876,0.126315136800911,-4.23246499495231,-4.29464262095937,-0.110962902637467,0.0710252816438754,-0.563857321715777,0.214874167001142,-0.0278369130163396,-0.0239018379019072,-0.00742907263281641,-0.124354391917742,-0.243637618667756,-0.215221864915802,-2.95802305874115,1.31959949840348,-0.953088137298224,0.0120543620402158,-0.605397301337475,-0.211721477845308,-0.475025198870362,-0.984385186956231,0.993944607824307,0.525921242389835,0.17492744029389,0.137425257897647,-0.920129407165696,0.366453712718287,-0.812752865432661,0.0266867713222104,-0.600450836589773,0.141918713643691,0.633804270207788,-0.206061583754985,0.136458776718644,0.293593217931029,-0.00433230395966023,-0.017140876490693,-2.16478776021777,0.783796860375804,-0.270596019320034,0.0462981352676641,-0.0939202645354746,0.285505655172384,0.966146384175652,0.407240958210765,0.297752147370658,0.283763585311756,0.176792117754944,0.0075348468876618,-0.978899757720844,0.331639279208367,-1.15886376732183,-0.0500897799915871,-0.337799738184329,-0.17101521324668,0.740217215390367,0.104348931129328,0.735947960165928,0.256501446710622,-0.274299212515644,-0.068397307804193,-7807.78674762162
-0.234620131569915,-0.573022499243617,1.87790396329382,1.22440729863035,1.03263177070913,-0.238969247714461,-0.0674638422299187,-0.0726319720048648,-0.840909510489745,-1.16793252057233,-1.05551407446559,-3.06677973469945,-0.233645596984406,0.825606194482914,1.10093679269792,0.750649725988813,-0.132538030739511,-0.0762994935932064,-0.0528837368619034,-0.683047896175013,-0.668836493899529,-0.899248959936527,-3.81932070991405,-0.274108717643276,3.8764305642752,1.71171719267389,1.32556371386813,-0.140535383574123,-0.155643397767828,-0.0616216613542854,-0.399186423609605,-0.321155940776,-1.00647214761216,-13.10403629584,-0.176340025562901,0.37716369995491,0.93579235273238,1.02751426502119,-0.0704391714746702,-0.0720150490906035,-0.121728634674236,0.0740110082135475,0.132995764173459,-4.2146260743727,-4.32203615407322,-0.111948638353903,0.0508760063538893,-0.555300195379549,0.209130511920777,-0.0287007220646207,-0.0247580872676251,-0.00788707056194656,-0.134395757336386,-0.25044818592423,-0.214580985666901,-2.96653839046649,1.31312246020788,-0.958996097338823,0.0116764933521806,-0.601935949949041,-0.20661487318157,-0.470818656939031,-0.978011617752472,0.993932745812135,0.524972195071823,0.17729067055405,0.143869126347566,-0.936250441687134,0.362913312604249,-0.819495336150413,0.0263528415952045,-0.595729428244378,0.148868866346374,0.638727050213425,-0.199809195313567,0.139758857074777,0.292552280899709,-0.000291533705817361,-0.0106743185965995,-2.19486511215963,0.782860542380344,-0.277935829551424,0.0460883170313046,-0.0871504719030611,0.292401533015208,0.974271190473316,0.414937975517131,0.301622466607096,0.28352774035241,0.18307891759354,0.0120161181221248,-0.993815543388817,0.328502944164372,-1.15798048512439,-0.0504802178738124,-0.336029377705673,-0.162525381561392,0.746786586675505,0.119514972677501,0.743217428617947,0.25463372476339,-0.279654389893375,-0.059852088221423,-7807.74592669115
-0.234661666151131,-0.571446073116433,1.85241115606702,1.2481790478511,1.0210783903906,-0.238917131393136,-0.0658507923740835,-0.0777092798641034,-0.841946054019606,-1.15763768318619,-1.04784128154156,-3.05358545391623,-0.233534860400119,0.846670748140994,1.1039562630075,0.753034808604095,-0.132783530303498,-0.0766280249470238,-0.0533696858412011,-0.683054689016193,-0.668960228697399,-0.903770269996757,-3.77448484716806,-0.275607055858798,3.9284233652517,1.72506868762774,1.33735747131021,-0.140449412630323,-0.155373863265963,-0.0614708122672321,-0.395989199273557,-0.318511779028144,-1.00889517613712,-13.0576540153531,-0.17341979591018,0.386442554785916,0.926912750201825,1.01360416120795,-0.0702252812123745,-0.0732425876485958,-0.120202578119007,0.080656506176573,0.139768345546029,-4.19936782606533,-4.35305249813575,-0.113119992560414,0.0279424584387357,-0.544709497337975,0.202745005621257,-0.0298635180338414,-0.0258711907375039,-0.00844460104389376,-0.146432924774314,-0.259225024262902,-0.213804791060569,-2.97992049611217,1.30475671849774,-0.963030855572769,0.0113810615483093,-0.596561472417751,-0.199013830972792,-0.466972866883408,-0.970997904382594,0.99462458813038,0.523766061720529,0.180270662043343,0.149405930517564,-0.958798992472037,0.35815678888421,-0.827208872412973,0.0259626983640597,-0.588914755956361,0.158743366350837,0.644196178627658,-0.190793262523265,0.142413273018422,0.291390063524874,0.00527910436572195,-0.00278217123911227,-2.2372456046378,0.782538297315919,-0.285371932822748,0.0458739868677724,-0.0775285081061429,0.302225220501476,0.983584648064665,0.425767314827476,0.30515741766865,0.283412245914388,0.191361439927467,0.0174495014857845,-1.01420405385213,0.323489671308057,-1.15630298122498,-0.0508529741259736,-0.331346442691364,-0.152387100599051,0.753322387283321,0.136381753228341,0.750456854030137,0.252712995263699,-0.28589979194896,-0.049725159005623,-7807.70416225475
-0.236690340771641,-0.570875189812793,1.83730300131187,1.25910392441423,1.01139068817782,-0.239282539544525,-0.0635832624981264,-0.0827317124656355,-0.843022612744581,-1.15921203509511,-1.04120372289696,-3.03709263449443,-0.233456998063285,0.868500831983493,1.10648340072994,0.754705630657264,-0.132918351080619,-0.0768099021428992,-0.053586278071165,-0.682497229422693,-0.66861110625082,-0.908605353844623,-3.76575784686963,-0.276139578650252,3.94016544196572,1.72944745893687,1.34222585555543,-0.140467757053265,-0.155198711379141,-0.0614989538762823,-0.393642137745959,-0.31684887947055,-1.00967521709401,-13.0557472548472,-0.172214646312587,0.390323819648046,0.929385006652651,1.00450420192137,-0.0701896901306032,-0.073581767359194,-0.119614687271294,0.0839025457683635,0.143133822707761,-4.1965905152869,-4.36125937660475,-0.113945761262618,0.0152948229293216,-0.540143050215698,0.200579585878252,-0.0304022307015299,-0.0265523809691691,-0.00867593387105553,-0.154219749793609,-0.264961134949684,-0.213097523540038,-2.98833743951802,1.30077495764853,-0.966554143735433,0.0112354480078931,-0.593711918282462,-0.194554636986278,-0.464068813472755,-0.966604264393015,0.996151516973884,0.522588162249658,0.182350051853397,0.153080849440498,-0.972248277775127,0.354506771141047,-0.834634887465118,0.0257033566782151,-0.585795024263202,0.165374594753306,0.648072403788433,-0.184394716823268,0.14384610052876,0.290595372120305,0.00943487242638887,0.00290682697492482,-2.25464645916755,0.780668224144284,-0.291034935049108,0.0457097727528824,-0.0727866764035174,0.307644085193516,0.988435751410578,0.431844865172419,0.30738527916301,0.282443928237806,0.195141349180199,0.02150972898634,-1.02513664621406,0.319127488393833,-1.15816094158022,-0.0510167814714306,-0.327073757754862,-0.147812083579171,0.758013368475729,0.142989970110993,0.754140845734971,0.251184351468406,-0.288920038683785,-0.0419711345710356,-7807.67575772652
-0.202191727084988,-0.567371082577264,1.83410024941412,1.27554014818422,1.00245958617456,-0.238614206507756,-0.0600716664964377,-0.0901170949263785,-0.844930904458132,-1.15112097516039,-1.03404643011444,-3.02936278422336,-0.233511518374825,0.883886757331784,1.11042514957738,0.756838670986885,-0.133078804055975,-0.0771097153614437,-0.053912215292808,-0.681778727124558,-0.66814795549314,-0.912191152582161,-3.71735734445699,-0.27769360029048,3.99828854836548,1.74407062287868,1.35455759550226,-0.140169910844709,-0.155248256334155,-0.0612466420669043,-0.391194515366771,-0.314418397083097,-1.01260961716815,-13.0723497001109,-0.17066472701891,0.394030537088981,0.926575087456016,0.998922589668698,-0.0706096910927405,-0.074298288428536,-0.119665898726024,0.0851787123141973,0.145280024342534,-4.19878590389241,-4.39129061961985,-0.114719215892344,0.00176187015920233,-0.533328470671466,0.194833565634348,-0.0315850923100715,-0.0276180772893636,-0.00900975399219821,-0.163133317330634,-0.270908032771448,-0.213700892020948,-2.99933078648748,1.2944903342744,-0.967529094321502,0.0112497933373611,-0.589054718104044,-0.190962168811945,-0.46073165330981,-0.964448531620437,0.997124980006665,0.521291137118019,0.186383409929926,0.154683292417835,-0.987354313704748,0.349394650552306,-0.840437396521119,0.0254488544976992,-0.579700657561467,0.170550657302667,0.652776360067531,-0.17956798070925,0.142470341236937,0.289405838744381,0.0161851624984478,0.00943845913702597,-2.29851329597111,0.781721637254364,-0.296456045158134,0.0456391686938163,-0.0634754316527217,0.314027647645989,0.996854936383795,0.439583319816936,0.307500064835784,0.282822552391488,0.20597295400548,0.0269861696381769,-1.0330412471162,0.312339372006711,-1.15851325959198,-0.051026796319258,-0.321333504538714,-0.146443037093571,0.762243610122118,0.147761726311476,0.751335014051315,0.249905247302393,-0.290820852522224,-0.034639022688948,-7807.65145241354
-0.192617835837605,-0.567053138685271,1.83033635312631,1.28075150716861,0.994354314382258,-0.238645180441016,-0.0579340451070577,-0.0953605763090657,-0.847332357979241,-1.15915414699421,-1.02843879663627,-3.00532944531412,-0.23345921184066,0.910413559378509,1.11239538479898,0.75791695608493,-0.133105360063217,-0.0771238587246846,-0.0538144495845999,-0.680704634986365,-0.667383966775678,-0.918132838129414,-3.76187488628059,-0.276953625632982,3.95276251101671,1.73600138919982,1.35057447678106,-0.140435462426507,-0.155167846585675,-0.0614979192529735,-0.389708810423772,-0.313593829274877,-1.011528020411,-13.1208016845749,-0.171612273462998,0.390647091435389,0.942303826150352,0.992863960097641,-0.0708739737095925,-0.073452147798291,-0.119873674867324,0.0849789444295121,0.144927225445533,-4.20841413677897,-4.36713190352602,-0.115000247171254,-0.00154082092236127,-0.533344139317682,0.198531207680177,-0.0313744864830225,-0.0277614952644027,-0.00901583883429105,-0.165482671131691,-0.274145415035085,-0.212045199116344,-3.0055927208516,1.29439359549366,-0.967221547530832,0.011255109052719,-0.587256723302004,-0.186107169739483,-0.461389525018812,-0.960655323690545,0.998934934439232,0.520586725353122,0.186280673872554,0.155235750403172,-0.997243637935208,0.347950680609516,-0.845637226919268,0.02529891842231,-0.579148554018742,0.177609992952748,0.653343791471946,-0.172500024112897,0.142924586131785,0.289646305678156,0.0172710221045884,0.0117098019425217,-2.28821936668214,0.778747153292511,-0.297046750759053,0.04548828318141,-0.0629783007697799,0.317583980290057,0.994509418448769,0.443140280541717,0.307994030966518,0.2810560580975,0.201583990917649,0.0279628888047589,-1.04530474721202,0.30994016688108,-1.16174745153533,-0.0510702422430801,-0.314570999885401,-0.142715513367134,0.762204680411311,0.148000981253599,0.756368320677817,0.249452876669605,-0.292359885067803,-0.0298664850939346,-7807.6373498337
