"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainphev_c","b_powertrainhev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","delta_b","delta_c","logLike"
343.211735913083,65.1821593075092,361.469505560604,-273.686302647576,-108.266126859011,83.8142585166136,78.4928968919621,-18.0044617964284,-4.54684693928166,-4.21828221937039,-3.21702557923931,-1.37306944235866,-0.279130851494929,-0.146542627609539,-0.0377150946889996,-0.47791474740344,-5.29796621841578,-0.168739992686612,-0.115843531013096,0.576736662064649,-0.142547873269532,-0.105373400768443,-0.0501246738236332,-0.493065673505612,15.6521765352841,15.9591185649624,-2261.44536238178
316.062874483723,70.9547762656835,344.85966952702,-256.625747700187,-102.555449141794,80.8114365976259,74.3825534841557,-14.0072818136377,-4.52763470698359,-4.18305719609504,-3.20067991343355,-1.36066434653703,-0.275860706992807,-0.145983898870153,-0.0374132873110402,-0.47874798247573,-5.33460439033502,-0.166902823281842,-0.112805180642659,0.577682654529991,-0.143239814571579,-0.105666826169775,-0.0503717387235736,-0.496428451738577,15.6560798792267,15.9557802149912,-2261.42283432608
327.570719859299,71.6004745484869,352.684508506464,-263.853209747043,-104.74525422905,81.4071698795618,76.0049969759173,-16.5071205111564,-4.50675126140166,-4.12359991675051,-3.18164232420888,-1.34633020059056,-0.272340815446558,-0.144993099958349,-0.036840194739206,-0.481413399023476,-5.39562398155367,-0.162489144523611,-0.105961051820564,0.579472819819295,-0.144526451963188,-0.106209130183706,-0.0507370247454522,-0.502002951417625,15.6617098123221,15.950397395108,-2261.40430702206
244.479311143686,83.0341586408586,297.797728733267,-208.836080678843,-87.3166387178021,72.8024387901097,63.2112709745203,-2.40810887432545,-4.49876030315336,-4.10407573780333,-3.18113082118578,-1.34257694154036,-0.271201454852694,-0.144464610708777,-0.036900743869212,-0.481544053476637,-5.40597546806948,-0.158058516003621,-0.101313815098839,0.584971948649719,-0.144549209567841,-0.10630423665054,-0.0505462080523173,-0.504032454312671,15.6649285137356,15.9471782407525,-2261.40162304694
244.479311143686,83.0341586408586,297.797728733267,-208.836080678843,-87.3166387178021,72.8024387901097,63.2112709745203,-2.40810887432545,-4.49520261976065,-4.10303076350966,-3.18459502989783,-1.34499388518353,-0.271108107123458,-0.144250258779191,-0.0366777581060732,-0.481384044255839,-5.41078547017057,-0.156292066996835,-0.0994060942866718,0.585161134639456,-0.144911990081576,-0.106426795744023,-0.0506249359345885,-0.504826679183553,15.9232491902511,16.2053216537681,-2261.39957335158
244.479311143686,83.0341586408586,297.797728733267,-208.836080678843,-87.3166387178021,72.8024387901097,63.2112709745203,-2.40810887432545,-4.4929732121117,-4.10247940521433,-3.18572409992664,-1.34574565668278,-0.270953635059759,-0.144222202855009,-0.0366044087098088,-0.481047887688832,-5.41039708937882,-0.155259843694462,-0.0982840997372384,0.585331731828456,-0.144958671860198,-0.106434779567256,-0.0506288015580454,-0.504665050328464,16.19839698841,16.4802352758734,-2261.39914006063
244.479311143686,83.0341586408586,297.797728733267,-208.836080678843,-87.3166387178021,72.8024387901097,63.2112709745203,-2.40810887432545,-4.49192385290229,-4.10212561333129,-3.18611703142066,-1.34601226129142,-0.270936660997115,-0.144194834995413,-0.0365724400020869,-0.480845500490466,-5.41011090019288,-0.154743813899648,-0.0977179704308013,0.585434851657129,-0.145000856892123,-0.106436465082651,-0.0506384503986034,-0.504517139889485,16.7516392608991,17.0333359585917,-2261.39901973662
244.479311143686,83.0341586408586,297.797728733267,-208.836080678843,-87.3166387178021,72.8024387901097,63.2112709745203,-2.40810887432545,-4.49134487210051,-4.10190001303857,-3.18624849968469,-1.34609316356051,-0.270923309634167,-0.14418458452153,-0.0365583252962689,-0.480724326522957,-5.40989149019192,-0.154454008533518,-0.0974122439823482,0.585490501423207,-0.14501952519961,-0.106436846986794,-0.0506450675041583,-0.50441466304828,17.9332862098802,18.2148889260915,-2261.39898119731
244.479311143686,83.0341586408586,297.797728733267,-208.836080678843,-87.3166387178021,72.8024387901097,63.2112709745203,-2.40810887432545,-4.49103786711266,-4.10174775227767,-3.18628746914728,-1.34610973883903,-0.270917716443679,-0.144178192678584,-0.0365514406067928,-0.480659431862082,-5.40976570652878,-0.154285683966773,-0.0972391143915016,0.58552361403979,-0.145030645020396,-0.106436817286658,-0.0506493153342193,-0.504352098376288,19.1149238684291,19.3964626195112,-2261.39896945142
244.479311143686,83.0341586408586,297.797728733267,-208.836080678843,-87.3166387178021,72.8024387901097,63.2112709745203,-2.40810887432545,-4.49086850987269,-4.10164073077316,-3.18629275655326,-1.34610105048635,-0.270912590196923,-0.144174540327604,-0.0365480430026269,-0.480625349044149,-5.40969962541807,-0.154183075892128,-0.0971357700422916,0.585544550937653,-0.145037135476508,-0.10643681677176,-0.0506518973111957,-0.504315188308889,20.2965543170421,20.5780470971718,-2261.39896567162
244.479311143686,83.0341586408586,297.797728733267,-208.836080678843,-87.3166387178021,72.8024387901097,63.2112709745203,-2.40810887432545,-4.4907738333572,-4.10156188177104,-3.18628606976625,-1.34608333158698,-0.27090806576097,-0.144172088413777,-0.0365463409111954,-0.480608188506453,-5.40967007063537,-0.1541177182287,-0.0970707298899519,0.585558798761552,-0.145041217437409,-0.106436901366425,-0.0506534782330201,-0.50429371897197,22.7293980379292,23.0108562411691,-2261.39896428225
244.479311143686,83.0341586408586,297.797728733267,-208.836080678843,-87.3166387178021,72.8024387901097,63.2112709745203,-2.40810887432545,-4.49071905744808,-4.10150138091142,-3.18627562669576,-1.34606304803501,-0.270903875890316,-0.144170344341752,-0.036545503614433,-0.480599926770721,-5.40966093552844,-0.154074008328819,-0.0970274818456127,0.585569087805311,-0.145043915735218,-0.106437048037626,-0.0506544684360382,-0.504281190032333,25.1622401783132,25.4436713236199,-2261.39896375286
244.479311143686,83.0341586408586,297.797728733267,-208.836080678843,-87.3166387178021,72.8024387901097,63.2112709745203,-2.40810887432545,-4.49068610183809,-4.1014533524411,-3.18626459816886,-1.34604302892062,-0.27090008863371,-0.144169011539395,-0.0365451087199689,-0.480596297591266,-5.40966260207967,-0.154043277925261,-0.0969971186843838,0.5855768993883,-0.145045801863384,-0.106437224770502,-0.050655113072879,-0.504273781123291,31.6587561201232,31.9401654438186,-2261.39896348187
