resp_removed,term,estimate_loo,std.error_loo,estimate_full,std.error_full,diff_estimate,diff_std,diff_estimate_perc,diff_std_perc
93,battery_refurbishcellreplace,-1.4526927230137352,0.3308179657110901,-1.452858250099197,0.3308566375603276,1.7e-4,-4e-5,-0.011,-0.012
93,no_choice,-8.551766329412688,1.0271099538526836,-8.552024725345476,1.0271605336527778,2.6e-4,-5e-5,-0.003,-0.005
94,scalePar,0.2693150440499845,0.03880686946593384,0.2692428959951104,0.03885613136547676,7e-5,-5e-5,0.027,-0.127
94,veh_mileage,-0.6682689989989102,0.13286458721118632,-0.668542870080641,0.13302667050662775,2.7e-4,-1.6e-4,-0.041,-0.122
94,battery_range_year0,1.6232998881122143,0.30075723631665335,1.6240455471099768,0.30118671721518825,-7.5e-4,-4.3e-4,-0.046,-0.143
94,battery_degradation,-0.9224167877591324,0.14141953187690054,-0.9227343597019169,0.1416676855159669,3.2e-4,-2.5e-4,-0.034,-0.175
94,battery_refurbishpackreplace,-1.1787851936041613,0.30633500327057495,-1.1789277576332275,0.3065327289479876,1.4e-4,-2e-4,-0.012,-0.065
94,battery_refurbishcellreplace,-1.452397873628766,0.3305510984112384,-1.452858250099197,0.3308566375603276,4.6e-4,-3.1e-4,-0.032,-0.092
94,no_choice,-8.550592972156029,1.0260089056210762,-8.552024725345476,1.0271605336527778,0.00143,-0.00115,-0.017,-0.112
95,scalePar,0.2692378764259025,0.03886812723583746,0.2692428959951104,0.03885613136547676,-1e-5,1e-5,-0.002,0.031
95,veh_mileage,-0.6686586058392352,0.1330736367927742,-0.668542870080641,0.13302667050662775,-1.2e-4,5e-5,0.017,0.035
95,battery_range_year0,1.6241146940960856,0.30126094232690703,1.6240455471099768,0.30118671721518825,7e-5,7e-5,0.004,0.025
95,battery_degradation,-0.9227851105581075,0.1417201755862584,-0.9227343597019169,0.1416676855159669,-5e-5,5e-5,0.006,0.037
95,battery_refurbishpackreplace,-1.1788219365333121,0.306549352869385,-1.1789277576332275,0.3065327289479876,1.1e-4,2e-5,-0.009,0.005
95,battery_refurbishcellreplace,-1.452822564404762,0.33089558767902727,-1.452858250099197,0.3308566375603276,4e-5,4e-5,-0.002,0.012
95,no_choice,-8.552360275299783,1.027415508081551,-8.552024725345476,1.0271605336527778,-3.4e-4,2.5e-4,0.004,0.025
96,scalePar,0.2692635980597422,0.03882996109953329,0.2692428959951104,0.03885613136547676,2e-5,-3e-5,0.008,-0.067
96,veh_mileage,-0.66854320659631,0.13297513013268306,-0.668542870080641,0.13302667050662775,-0,-5e-5,0,-0.039
96,battery_range_year0,1.623533599659624,0.30094033307687057,1.6240455471099768,0.30118671721518825,-5.1e-4,-2.5e-4,-0.032,-0.082
96,battery_degradation,-0.9226330464281957,0.1415552158159443,-0.9227343597019169,0.1416676855159669,1e-4,-1.1e-4,-0.011,-0.079
96,battery_refurbishpackreplace,-1.1787578070155063,0.30642603798607787,-1.1789277576332275,0.3065327289479876,1.7e-4,-1.1e-4,-0.014,-0.035
96,battery_refurbishcellreplace,-1.4528374916293387,0.3307490002684327,-1.452858250099197,0.3308566375603276,2e-5,-1.1e-4,-0.001,-0.033
96,no_choice,-8.55255375449919,1.0268554413496962,-8.552024725345476,1.0271605336527778,-5.3e-4,-3.1e-4,0.006,-0.03
97,scalePar,0.26924683393730975,0.03885281990157793,0.2692428959951104,0.03885613136547676,0,-0,0.001,-0.009
97,veh_mileage,-0.6685701299602104,0.13302568841424509,-0.668542870080641,0.13302667050662775,-3e-5,-0,0.004,-0.001
97,battery_range_year0,1.6239576034243042,0.301150055737308,1.6240455471099768,0.30118671721518825,-9e-5,-4e-5,-0.005,-0.012
97,battery_degradation,-0.922733552188501,0.141656669481489,-0.9227343597019169,0.1416676855159669,0,-1e-5,-0,-0.008
97,battery_refurbishpackreplace,-1.178953747949235,0.3065262535252652,-1.1789277576332275,0.3065327289479876,-3e-5,-1e-5,0.002,-0.002
97,battery_refurbishcellreplace,-1.4529023682834497,0.3308511138395409,-1.452858250099197,0.3308566375603276,-4e-5,-1e-5,0.003,-0.002
97,no_choice,-8.552164183158064,1.0271356193294228,-8.552024725345476,1.0271605336527778,-1.4e-4,-2e-5,0.002,-0.002
98,scalePar,0.2692622507743832,0.03885557712284917,0.2692428959951104,0.03885613136547676,2e-5,-0,0.007,-0.001
98,veh_mileage,-0.6685297173305387,0.1330184395613695,-0.668542870080641,0.13302667050662775,1e-5,-1e-5,-0.002,-0.006
98,battery_range_year0,1.6238769443933294,0.3011378429607875,1.6240455471099768,0.30118671721518825,-1.7e-4,-5e-5,-0.01,-0.016
98,battery_degradation,-0.9226762055276656,0.14164891037016175,-0.9227343597019169,0.1416676855159669,6e-5,-2e-5,-0.006,-0.013
98,battery_refurbishpackreplace,-1.1788432373183244,0.30650294455482435,-1.1789277576332275,0.3065327289479876,8e-5,-3e-5,-0.007,-0.01
98,battery_refurbishcellreplace,-1.452736772032735,0.3308185035166044,-1.452858250099197,0.3308566375603276,1.2e-4,-4e-5,-0.008,-0.012
98,no_choice,-8.551866372465604,1.0270824902230768,-8.552024725345476,1.0271605336527778,1.6e-4,-8e-5,-0.002,-0.008
99,scalePar,0.26925031154535684,0.03885848027090795,0.2692428959951104,0.03885613136547676,1e-5,0,0.003,0.006
99,veh_mileage,-0.6685840665979209,0.13303801717220637,-0.668542870080641,0.13302667050662775,-4e-5,1e-5,0.006,0.009
99,battery_range_year0,1.6239105187796614,0.30116472270260364,1.6240455471099768,0.30118671721518825,-1.4e-4,-2e-5,-0.008,-0.007
99,battery_degradation,-0.9227604420941297,0.1416818920111117,-0.9227343597019169,0.1416676855159669,-3e-5,1e-5,0.003,0.01
99,battery_refurbishpackreplace,-1.1790564156274732,0.306555097419056,-1.1789277576332275,0.3065327289479876,-1.3e-4,2e-5,0.011,0.007
99,battery_refurbishcellreplace,-1.4525901873712939,0.33081036608378345,-1.452858250099197,0.3308566375603276,2.7e-4,-5e-5,-0.018,-0.014
99,no_choice,-8.552278523186851,1.0272358851960146,-8.552024725345476,1.0271605336527778,-2.5e-4,8e-5,0.003,0.007
100,scalePar,0.26927891043068547,0.03884548903755446,0.2692428959951104,0.03885613136547676,4e-5,-1e-5,0.013,-0.027
100,veh_mileage,-0.668547055492009,0.13300019691856133,-0.668542870080641,0.13302667050662775,-0,-3e-5,0.001,-0.02
100,battery_range_year0,1.6239711919529836,0.30110454796423075,1.6240455471099768,0.30118671721518825,-7e-5,-8e-5,-0.005,-0.027
100,battery_degradation,-0.9225631420484304,0.14158491058397116,-0.9227343597019169,0.1416676855159669,1.7e-4,-8e-5,-0.019,-0.058
100,battery_refurbishpackreplace,-1.1787433810810697,0.3064490471863966,-1.1789277576332275,0.3065327289479876,1.8e-4,-8e-5,-0.016,-0.027
100,battery_refurbishcellreplace,-1.4529067414495795,0.3308037188930205,-1.452858250099197,0.3308566375603276,-5e-5,-5e-5,0.003,-0.016
100,no_choice,-8.550891272087823,1.0266985177208565,-8.552024725345476,1.0271605336527778,0.00113,-4.6e-4,-0.013,-0.045
101,scalePar,0.2692499394342804,0.03883865771279079,0.2692428959951104,0.03885613136547676,1e-5,-2e-5,0.003,-0.045
101,veh_mileage,-0.6685398273820583,0.1329932248349365,-0.668542870080641,0.13302667050662775,0,-3e-5,-0,-0.025
101,battery_range_year0,1.6239872382511331,0.3010888913389675,1.6240455471099768,0.30118671721518825,-6e-5,-1e-4,-0.004,-0.032
101,battery_degradation,-0.9226741942348528,0.14159505552294738,-0.9227343597019169,0.1416676855159669,6e-5,-7e-5,-0.007,-0.051
101,battery_refurbishpackreplace,-1.1789348953710255,0.3064865998259552,-1.1789277576332275,0.3065327289479876,-1e-5,-5e-5,0.001,-0.015
101,battery_refurbishcellreplace,-1.452813420602577,0.33078386400303134,-1.452858250099197,0.3308566375603276,4e-5,-7e-5,-0.003,-0.022
101,no_choice,-8.551671485486658,1.0268202214958955,-8.552024725345476,1.0271605336527778,3.5e-4,-3.4e-4,-0.004,-0.033
102,scalePar,0.2692434658360898,0.03883853238539854,0.2692428959951104,0.03885613136547676,0,-2e-5,0,-0.045
102,veh_mileage,-0.6686309036120734,0.13301377427357663,-0.668542870080641,0.13302667050662775,-9e-5,-1e-5,0.013,-0.01
102,battery_range_year0,1.623878683191028,0.30106728920044823,1.6240455471099768,0.30118671721518825,-1.7e-4,-1.2e-4,-0.01,-0.04
102,battery_degradation,-0.9227412960251765,0.1416133343888051,-0.9227343597019169,0.1416676855159669,-1e-5,-5e-5,0.001,-0.038
102,battery_refurbishpackreplace,-1.1786502879750569,0.3064467797468624,-1.1789277576332275,0.3065327289479876,2.8e-4,-9e-5,-0.024,-0.028
102,battery_refurbishcellreplace,-1.4527818416474185,0.3307842731863192,-1.452858250099197,0.3308566375603276,8e-5,-7e-5,-0.005,-0.022
102,no_choice,-8.552299938861937,1.0269654866766151,-8.552024725345476,1.0271605336527778,-2.8e-4,-2e-4,0.003,-0.019
103,scalePar,0.2692472525361187,0.038857946510439764,0.2692428959951104,0.03885613136547676,0,0,0.002,0.005
103,veh_mileage,-0.6685979305291856,0.13304058014619755,-0.668542870080641,0.13302667050662775,-6e-5,1e-5,0.008,0.01
103,battery_range_year0,1.62394692791786,0.3011715310626038,1.6240455471099768,0.30118671721518825,-1e-4,-2e-5,-0.006,-0.005
103,battery_degradation,-0.9227498581215281,0.14167746904221762,-0.9227343597019169,0.1416676855159669,-2e-5,1e-5,0.002,0.007
103,battery_refurbishpackreplace,-1.1788903460223237,0.3065286236869326,-1.1789277576332275,0.3065327289479876,4e-5,-0,-0.003,-0.001
103,battery_refurbishcellreplace,-1.4527635863574728,0.3308429686587605,-1.452858250099197,0.3308566375603276,9e-5,-1e-5,-0.007,-0.004
103,no_choice,-8.552294343842803,1.0272367569040572,-8.552024725345476,1.0271605336527778,-2.7e-4,8e-5,0.003,0.007
104,scalePar,0.26927856748067447,0.03885794529646411,0.2692428959951104,0.03885613136547676,4e-5,0,0.013,0.005
104,veh_mileage,-0.6684941781341067,0.13301158857757908,-0.668542870080641,0.13302667050662775,5e-5,-2e-5,-0.007,-0.011
104,battery_range_year0,1.623863327537372,0.3011389626522659,1.6240455471099768,0.30118671721518825,-1.8e-4,-5e-5,-0.011,-0.016
104,battery_degradation,-0.9226346959507734,0.14164421684829756,-0.9227343597019169,0.1416676855159669,1e-4,-2e-5,-0.011,-0.017
104,battery_refurbishpackreplace,-1.1788494143898787,0.3064969563698959,-1.1789277576332275,0.3065327289479876,8e-5,-4e-5,-0.007,-0.012
104,battery_refurbishcellreplace,-1.4528119191947904,0.3308289496836962,-1.452858250099197,0.3308566375603276,5e-5,-3e-5,-0.003,-0.008
104,no_choice,-8.551313475980566,1.0269691732712511,-8.552024725345476,1.0271605336527778,7.1e-4,-1.9e-4,-0.008,-0.019
105,scalePar,0.2692772038549268,0.038837286567354884,0.2692428959951104,0.03885613136547676,3e-5,-2e-5,0.013,-0.048
105,veh_mileage,-0.6681717592518533,0.13290734338551677,-0.668542870080641,0.13302667050662775,3.7e-4,-1.2e-4,-0.056,-0.09
105,battery_range_year0,1.623793144799004,0.3010264822545422,1.6240455471099768,0.30118671721518825,-2.5e-4,-1.6e-4,-0.016,-0.053
105,battery_degradation,-0.9226354104370335,0.14157841432957552,-0.9227343597019169,0.1416676855159669,1e-4,-9e-5,-0.011,-0.063
105,battery_refurbishpackreplace,-1.1784473978602823,0.30638423589928093,-1.1789277576332275,0.3065327289479876,4.8e-4,-1.5e-4,-0.041,-0.048
105,battery_refurbishcellreplace,-1.452237127390889,0.33065366782147004,-1.452858250099197,0.3308566375603276,6.2e-4,-2e-4,-0.043,-0.061
105,no_choice,-8.550364284593831,1.0264712955113549,-8.552024725345476,1.0271605336527778,0.00166,-6.9e-4,-0.019,-0.067
106,scalePar,0.26924792170064243,0.038860839858824346,0.2692428959951104,0.03885613136547676,1e-5,0,0.002,0.012
106,veh_mileage,-0.6685607555658624,0.13303832555977754,-0.668542870080641,0.13302667050662775,-2e-5,1e-5,0.003,0.009
106,battery_range_year0,1.6240876198965621,0.3012172586260529,1.6240455471099768,0.30118671721518825,4e-5,3e-5,0.003,0.01
106,battery_degradation,-0.9227982166738369,0.1416999430175724,-0.9227343597019169,0.1416676855159669,-6e-5,3e-5,0.007,0.023
106,battery_refurbishpackreplace,-1.179304831872637,0.3066025967761023,-1.1789277576332275,0.3065327289479876,-3.8e-4,7e-5,0.032,0.023
106,battery_refurbishcellreplace,-1.4530244441001146,0.3309008818264885,-1.452858250099197,0.3308566375603276,-1.7e-4,4e-5,0.011,0.013
106,no_choice,-8.551777629074842,1.027169879837206,-8.552024725345476,1.0271605336527778,2.5e-4,1e-5,-0.003,0.001
107,scalePar,0.26932206022330324,0.03886288325998465,0.2692428959951104,0.03885613136547676,8e-5,1e-5,0.029,0.017
107,veh_mileage,-0.6683293710440588,0.13297543552694113,-0.668542870080641,0.13302667050662775,2.1e-4,-5e-5,-0.032,-0.039
107,battery_range_year0,1.6235826163875002,0.30107927181270794,1.6240455471099768,0.30118671721518825,-4.6e-4,-1.1e-4,-0.029,-0.036
107,battery_degradation,-0.9224861839612117,0.14161685397150003,-0.9227343597019169,0.1416676855159669,2.5e-4,-5e-5,-0.027,-0.036
107,battery_refurbishpackreplace,-1.1785222199455792,0.306422406411729,-1.1789277576332275,0.3065327289479876,4.1e-4,-1.1e-4,-0.034,-0.036
107,battery_refurbishcellreplace,-1.4521669953781104,0.33069451070567235,-1.452858250099197,0.3308566375603276,6.9e-4,-1.6e-4,-0.048,-0.049
107,no_choice,-8.550447664604125,1.0267729516958657,-8.552024725345476,1.0271605336527778,0.00158,-3.9e-4,-0.018,-0.038
108,scalePar,0.26927477206906625,0.038841910329776685,0.2692428959951104,0.03885613136547676,3e-5,-1e-5,0.012,-0.037
108,veh_mileage,-0.6685070018778072,0.13298647882920228,-0.668542870080641,0.13302667050662775,4e-5,-4e-5,-0.005,-0.03
108,battery_range_year0,1.6236338282100384,0.30101413462704724,1.6240455471099768,0.30118671721518825,-4.1e-4,-1.7e-4,-0.025,-0.057
108,battery_degradation,-0.9226425446094483,0.1415953358495521,-0.9227343597019169,0.1416676855159669,9e-5,-7e-5,-0.01,-0.051
108,battery_refurbishpackreplace,-1.1787759664776525,0.3064503893121756,-1.1789277576332275,0.3065327289479876,1.5e-4,-8e-5,-0.013,-0.027
108,battery_refurbishcellreplace,-1.4525514509662087,0.3307293197428983,-1.452858250099197,0.3308566375603276,3.1e-4,-1.3e-4,-0.021,-0.038
108,no_choice,-8.551892302739235,1.026867756717655,-8.552024725345476,1.0271605336527778,1.3e-4,-2.9e-4,-0.002,-0.029
109,scalePar,0.26917609560699207,0.0388310292295763,0.2692428959951104,0.03885613136547676,-7e-5,-3e-5,-0.025,-0.065
109,veh_mileage,-0.6687747090056314,0.13304721620494897,-0.668542870080641,0.13302667050662775,-2.3e-4,2e-5,0.035,0.015
109,battery_range_year0,1.6246325247399085,0.30123298919521596,1.6240455471099768,0.30118671721518825,5.9e-4,5e-5,0.036,0.015
109,battery_degradation,-0.9230367319051782,0.14167406168969823,-0.9227343597019169,0.1416676855159669,-3e-4,1e-5,0.033,0.005
109,battery_refurbishpackreplace,-1.1798329286227935,0.30667524993494993,-1.1789277576332275,0.3065327289479876,-9.1e-4,1.4e-4,0.077,0.046
109,battery_refurbishcellreplace,-1.4530767848094193,0.3308626953126526,-1.452858250099197,0.3308566375603276,-2.2e-4,1e-5,0.015,0.002
109,no_choice,-8.552261059199928,1.0269817099623433,-8.552024725345476,1.0271605336527778,-2.4e-4,-1.8e-4,0.003,-0.017
110,scalePar,0.26925332867227586,0.03885794892916824,0.2692428959951104,0.03885613136547676,1e-5,0,0.004,0.005
110,veh_mileage,-0.668504931120772,0.13301947978490616,-0.668542870080641,0.13302667050662775,4e-5,-1e-5,-0.006,-0.005
110,battery_range_year0,1.623964538420471,0.30117229201935136,1.6240455471099768,0.30118671721518825,-8e-5,-1e-5,-0.005,-0.005
110,battery_degradation,-0.9226978323260526,0.1416629007231132,-0.9227343597019169,0.1416676855159669,4e-5,-0,-0.004,-0.003
110,battery_refurbishpackreplace,-1.178841196143036,0.30651453269525353,-1.1789277576332275,0.3065327289479876,9e-5,-2e-5,-0.007,-0.006
110,battery_refurbishcellreplace,-1.4528795753566677,0.3308590901952174,-1.452858250099197,0.3308566375603276,-2e-5,0,0.001,0.001
110,no_choice,-8.55189636860325,1.027139378758956,-8.552024725345476,1.0271605336527778,1.3e-4,-2e-5,-0.002,-0.002
111,scalePar,0.26923826197586453,0.038846934550478725,0.2692428959951104,0.03885613136547676,-0,-1e-5,-0.002,-0.024
111,veh_mileage,-0.6688066967713052,0.13306635229978797,-0.668542870080641,0.13302667050662775,-2.6e-4,4e-5,0.039,0.03
111,battery_range_year0,1.6243228787261093,0.3012079862973265,1.6240455471099768,0.30118671721518825,2.8e-4,2e-5,0.017,0.007
111,battery_degradation,-0.9226659627645563,0.14161995006820474,-0.9227343597019169,0.1416676855159669,7e-5,-5e-5,-0.007,-0.034
111,battery_refurbishpackreplace,-1.1785688149873004,0.3064583499868707,-1.1789277576332275,0.3065327289479876,3.6e-4,-7e-5,-0.03,-0.024
111,battery_refurbishcellreplace,-1.4523244456266564,0.33073126892460053,-1.452858250099197,0.3308566375603276,5.3e-4,-1.3e-4,-0.037,-0.038
111,no_choice,-8.551607303774627,1.0269480405706481,-8.552024725345476,1.0271605336527778,4.2e-4,-2.1e-4,-0.005,-0.021
112,scalePar,0.2692560041002595,0.03883150776995298,0.2692428959951104,0.03885613136547676,1e-5,-2e-5,0.005,-0.063
112,veh_mileage,-0.668483932097217,0.13296737452606394,-0.668542870080641,0.13302667050662775,6e-5,-6e-5,-0.009,-0.045
112,battery_range_year0,1.6237432363796087,0.3009981450150557,1.6240455471099768,0.30118671721518825,-3e-4,-1.9e-4,-0.019,-0.063
112,battery_degradation,-0.9227009868266106,0.14157911114356075,-0.9227343597019169,0.1416676855159669,3e-5,-9e-5,-0.004,-0.063
112,battery_refurbishpackreplace,-1.1783713672928289,0.3063760261002918,-1.1789277576332275,0.3065327289479876,5.6e-4,-1.6e-4,-0.047,-0.051
112,battery_refurbishcellreplace,-1.4522538115576527,0.33065393341113697,-1.452858250099197,0.3308566375603276,6e-4,-2e-4,-0.042,-0.061
112,no_choice,-8.55177765260954,1.0267289543229368,-8.552024725345476,1.0271605336527778,2.5e-4,-4.3e-4,-0.003,-0.042
113,scalePar,0.26924314225239543,0.03885065612966643,0.2692428959951104,0.03885613136547676,0,-1e-5,0,-0.014
113,veh_mileage,-0.6685627600132973,0.1330210981138174,-0.668542870080641,0.13302667050662775,-2e-5,-1e-5,0.003,-0.004
113,battery_range_year0,1.6239691882597267,0.30114407459111986,1.6240455471099768,0.30118671721518825,-8e-5,-4e-5,-0.005,-0.014
113,battery_degradation,-0.9227424034131514,0.14165237772250563,-0.9227343597019169,0.1416676855159669,-1e-5,-2e-5,0.001,-0.011
113,battery_refurbishpackreplace,-1.178881128192678,0.3065123570402625,-1.1789277576332275,0.3065327289479876,5e-5,-2e-5,-0.004,-0.007
113,battery_refurbishcellreplace,-1.4528382759254934,0.330834715434925,-1.452858250099197,0.3308566375603276,2e-5,-2e-5,-0.001,-0.007
113,no_choice,-8.552174317351032,1.0271133870658968,-8.552024725345476,1.0271605336527778,-1.5e-4,-5e-5,0.002,-0.005
114,scalePar,0.269222205421566,0.03883320952596384,0.2692428959951104,0.03885613136547676,-2e-5,-2e-5,-0.008,-0.059
114,veh_mileage,-0.6688372716881082,0.13305217557435467,-0.668542870080641,0.13302667050662775,-2.9e-4,3e-5,0.044,0.019
114,battery_range_year0,1.6240574462971837,0.3010916538378825,1.6240455471099768,0.30118671721518825,1e-5,-1e-4,0.001,-0.032
114,battery_degradation,-0.9227396534296047,0.1415971580319146,-0.9227343597019169,0.1416676855159669,-1e-5,-7e-5,0.001,-0.05
114,battery_refurbishpackreplace,-1.1790776870812198,0.3065195425398108,-1.1789277576332275,0.3065327289479876,-1.5e-4,-1e-5,0.013,-0.004
114,battery_refurbishcellreplace,-1.4526536651805406,0.3307562456457005,-1.452858250099197,0.3308566375603276,2e-4,-1e-4,-0.014,-0.03
114,no_choice,-8.552944735767735,1.0270646135398172,-8.552024725345476,1.0271605336527778,-9.2e-4,-1e-4,0.011,-0.009
115,scalePar,0.2692576736824064,0.038857836204440485,0.2692428959951104,0.03885613136547676,1e-5,0,0.005,0.004
115,veh_mileage,-0.6685550521031393,0.13302886957640872,-0.668542870080641,0.13302667050662775,-1e-5,0,0.002,0.002
115,battery_range_year0,1.624023302284984,0.30118334479954195,1.6240455471099768,0.30118671721518825,-2e-5,-0,-0.001,-0.001
115,battery_degradation,-0.9226843671895959,0.14165863979835275,-0.9227343597019169,0.1416676855159669,5e-5,-1e-5,-0.005,-0.006
115,battery_refurbishpackreplace,-1.1788960583833623,0.30652061166516736,-1.1789277576332275,0.3065327289479876,3e-5,-1e-5,-0.003,-0.004
115,battery_refurbishcellreplace,-1.4527449578618314,0.33083100167735474,-1.452858250099197,0.3308566375603276,1.1e-4,-3e-5,-0.008,-0.008
115,no_choice,-8.551641759929705,1.027076255703847,-8.552024725345476,1.0271605336527778,3.8e-4,-8e-5,-0.004,-0.008
116,scalePar,0.26925460035685145,0.038856106745986066,0.2692428959951104,0.03885613136547676,1e-5,-0,0.004,-0
116,veh_mileage,-0.6685516819887385,0.13302579979574386,-0.668542870080641,0.13302667050662775,-1e-5,-0,0.001,-0.001
116,battery_range_year0,1.623907951383539,0.3011507232114764,1.6240455471099768,0.30118671721518825,-1.4e-4,-4e-5,-0.008,-0.012
116,battery_degradation,-0.9227104552082293,0.1416603967620768,-0.9227343597019169,0.1416676855159669,2e-5,-1e-5,-0.003,-0.005
116,battery_refurbishpackreplace,-1.1788576182185313,0.30651278253863434,-1.1789277576332275,0.3065327289479876,7e-5,-2e-5,-0.006,-0.007
116,battery_refurbishcellreplace,-1.4527291973147904,0.3308246391261329,-1.452858250099197,0.3308566375603276,1.3e-4,-3e-5,-0.009,-0.01
116,no_choice,-8.552062686514727,1.0271465233633572,-8.552024725345476,1.0271605336527778,-4e-5,-1e-5,0,-0.001
117,scalePar,0.2693048424481131,0.038871500013704145,0.2692428959951104,0.03885613136547676,6e-5,2e-5,0.023,0.04
117,veh_mileage,-0.6684582996373382,0.1330219582193679,-0.668542870080641,0.13302667050662775,8e-5,-0,-0.013,-0.004
117,battery_range_year0,1.6235526124304587,0.3011207140838042,1.6240455471099768,0.30118671721518825,-4.9e-4,-7e-5,-0.03,-0.022
117,battery_degradation,-0.9225788905374953,0.1416706893440161,-0.9227343597019169,0.1416676855159669,1.6e-4,0,-0.017,0.002
117,battery_refurbishpackreplace,-1.1786102366565885,0.3064707051149455,-1.1789277576332275,0.3065327289479876,3.2e-4,-6e-5,-0.027,-0.02
117,battery_refurbishcellreplace,-1.4524397758973502,0.330787172755094,-1.452858250099197,0.3308566375603276,4.2e-4,-7e-5,-0.029,-0.021
117,no_choice,-8.551566076470685,1.0271679730406464,-8.552024725345476,1.0271605336527778,4.6e-4,1e-5,-0.005,0.001
118,scalePar,0.26924155201290967,0.03886690834406302,0.2692428959951104,0.03885613136547676,-0,1e-5,-0,0.028
118,veh_mileage,-0.6687154356126805,0.13308243709319084,-0.668542870080641,0.13302667050662775,-1.7e-4,6e-5,0.026,0.042
118,battery_range_year0,1.6239568260299593,0.3012180750192189,1.6240455471099768,0.30118671721518825,-9e-5,3e-5,-0.005,0.01
118,battery_degradation,-0.9227655116995837,0.14171070065978833,-0.9227343597019169,0.1416676855159669,-3e-5,4e-5,0.003,0.03
118,battery_refurbishpackreplace,-1.1786168934147871,0.30650993971769297,-1.1789277576332275,0.3065327289479876,3.1e-4,-2e-5,-0.026,-0.007
118,battery_refurbishcellreplace,-1.4529611489596264,0.3309148457986692,-1.452858250099197,0.3308566375603276,-1e-4,6e-5,0.007,0.018
118,no_choice,-8.552855836606778,1.02749585971226,-8.552024725345476,1.0271605336527778,-8.3e-4,3.4e-4,0.01,0.033
119,scalePar,0.26925090891067754,0.038856036538545906,0.2692428959951104,0.03885613136547676,1e-5,-0,0.003,-0
119,veh_mileage,-0.6685318229176211,0.13302237445447976,-0.668542870080641,0.13302667050662775,1e-5,-0,-0.002,-0.003
119,battery_range_year0,1.6239526226600312,0.30116201582849833,1.6240455471099768,0.30118671721518825,-9e-5,-2e-5,-0.006,-0.008
119,battery_degradation,-0.9227234809960864,0.14166394220256762,-0.9227343597019169,0.1416676855159669,1e-5,-0,-0.001,-0.003
119,battery_refurbishpackreplace,-1.178901406065631,0.3065225600254033,-1.1789277576332275,0.3065327289479876,3e-5,-1e-5,-0.002,-0.003
119,battery_refurbishcellreplace,-1.4527186485694057,0.3308249709211734,-1.452858250099197,0.3308566375603276,1.4e-4,-3e-5,-0.01,-0.01
119,no_choice,-8.551998768126824,1.0271388830770025,-8.552024725345476,1.0271605336527778,3e-5,-2e-5,-0,-0.002
120,scalePar,0.26927641676977193,0.03886141332180715,0.2692428959951104,0.03885613136547676,3e-5,1e-5,0.012,0.014
120,veh_mileage,-0.6684179091068772,0.13300245842461966,-0.668542870080641,0.13302667050662775,1.2e-4,-2e-5,-0.019,-0.018
120,battery_range_year0,1.6240116926413815,0.30118964564416306,1.6240455471099768,0.30118671721518825,-3e-5,0,-0.002,0.001
120,battery_degradation,-0.9226767464830464,0.14166689403541713,-0.9227343597019169,0.1416676855159669,6e-5,-0,-0.006,-0.001
120,battery_refurbishpackreplace,-1.178643674106411,0.3064748212249589,-1.1789277576332275,0.3065327289479876,2.8e-4,-6e-5,-0.024,-0.019
120,battery_refurbishcellreplace,-1.4526554207228652,0.33081454289740897,-1.452858250099197,0.3308566375603276,2e-4,-4e-5,-0.014,-0.013
120,no_choice,-8.550661130306095,1.0268858358183814,-8.552024725345476,1.0271605336527778,0.00136,-2.7e-4,-0.016,-0.027
121,scalePar,0.2692548573899357,0.03886490291605365,0.2692428959951104,0.03885613136547676,1e-5,1e-5,0.004,0.023
121,veh_mileage,-0.6684799379484873,0.13302620020822276,-0.668542870080641,0.13302667050662775,6e-5,-0,-0.009,-0
121,battery_range_year0,1.6238748094384505,0.3011836714428632,1.6240455471099768,0.30118671721518825,-1.7e-4,-0,-0.011,-0.001
121,battery_degradation,-0.9226855734666665,0.14168166665356818,-0.9227343597019169,0.1416676855159669,5e-5,1e-5,-0.005,0.01
121,battery_refurbishpackreplace,-1.178892209206865,0.30653604846290133,-1.1789277576332275,0.3065327289479876,4e-5,0,-0.003,0.001
121,battery_refurbishcellreplace,-1.4533845571197295,0.33097418422499075,-1.452858250099197,0.3308566375603276,-5.3e-4,1.2e-4,0.036,0.036
121,no_choice,-8.552323579092889,1.0273264290587427,-8.552024725345476,1.0271605336527778,-3e-4,1.7e-4,0.003,0.016
122,scalePar,0.2692524002500875,0.03886221919845738,0.2692428959951104,0.03885613136547676,1e-5,1e-5,0.004,0.016
122,veh_mileage,-0.6685579949886328,0.13303859264845946,-0.668542870080641,0.13302667050662775,-2e-5,1e-5,0.002,0.009
122,battery_range_year0,1.6239599502961413,0.3011920214656021,1.6240455471099768,0.30118671721518825,-9e-5,1e-5,-0.005,0.002
122,battery_degradation,-0.9227316056319058,0.14168582999841758,-0.9227343597019169,0.1416676855159669,0,2e-5,-0,0.013
122,battery_refurbishpackreplace,-1.1788660964179938,0.30653051321314834,-1.1789277576332275,0.3065327289479876,6e-5,-0,-0.005,-0.001
122,battery_refurbishcellreplace,-1.4527939235857172,0.3308591128800436,-1.452858250099197,0.3308566375603276,6e-5,0,-0.004,0.001
122,no_choice,-8.552082379729772,1.0272433077601115,-8.552024725345476,1.0271605336527778,-6e-5,8e-5,0.001,0.008
