session_id,respID,qID,profileID,altID,obsID,choice,time_start,time_min_total,time_min_battery_cbc,next_veh_budget,vehicle_type,veh_mileage,veh_price,battery_refurbish,battery_range_year0,battery_degradation,no_choice,battery_health_year0,battery_health_year3,battery_health_year8,battery_range_year3,battery_range_year8,battery_condition
cf1c2821c720c010b93c6ecf9d8c9433,35,4,3104,2,208,0,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,50000,55000.00000000001,original,280,0.07,0,100%,80%,56%,225,155,Original Battery
cf1c2821c720c010b93c6ecf9d8c9433,35,4,3090,3,208,1,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,20000,50000,original,280,0.07,0,100%,80%,56%,225,155,Original Battery
cf1c2821c720c010b93c6ecf9d8c9433,35,4,0,4,208,0,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
cf1c2821c720c010b93c6ecf9d8c9433,35,5,3289,1,209,0,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,15000,55000.00000000001,original,360,0.07,0,100%,80%,56%,290,200,Original Battery
cf1c2821c720c010b93c6ecf9d8c9433,35,5,553,2,209,1,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,15000,45000,packreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Pack-Replaced
cf1c2821c720c010b93c6ecf9d8c9433,35,5,2650,3,209,0,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,20000,55000.00000000001,cellreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Cell-Replaced
cf1c2821c720c010b93c6ecf9d8c9433,35,5,0,4,209,0,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
cf1c2821c720c010b93c6ecf9d8c9433,35,6,1159,1,210,0,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,45000,40000,original,280,0.03,0,100%,91%,78%,255,220,Original Battery
cf1c2821c720c010b93c6ecf9d8c9433,35,6,1604,2,210,1,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,30000,40000,packreplace,240,0.04,0,100%,88%,72%,210,175,Refurbished Pack-Replaced
cf1c2821c720c010b93c6ecf9d8c9433,35,6,972,3,210,0,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,30000,45000,original,200,0.03,0,100%,91%,78%,185,155,Original Battery
cf1c2821c720c010b93c6ecf9d8c9433,35,6,0,4,210,0,2025-10-14T22:05:12Z,20.283333333333335,4.183333333333334,50000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,1,345,1,211,1,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,15000,11000,cellreplace,320,0.01,0,100%,97%,92%,310,295,Refurbished Cell-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,1,836,2,211,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,30000,8000,packreplace,320,0.02,0,100%,94%,85%,300,270,Refurbished Pack-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,1,2585,3,211,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,15000,11000,packreplace,240,0.06,0,100%,83%,61%,200,145,Refurbished Pack-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,1,0,4,211,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,2,910,1,212,1,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,40000,9000,cellreplace,360,0.02,0,100%,94%,85%,340,305,Refurbished Cell-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,2,2661,2,212,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,35000,8000,packreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Pack-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,2,1866,3,212,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,20000,9000,cellreplace,360,0.04,0,100%,88%,72%,320,260,Refurbished Cell-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,2,0,4,212,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,3,1227,1,213,1,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,25000,9000,packreplace,280,0.03,0,100%,91%,78%,255,220,Refurbished Pack-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,3,49,2,213,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,15000,10000,cellreplace,200,0.01,0,100%,97%,92%,195,185,Refurbished Cell-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,3,2224,3,213,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,50000,9000,original,320,0.05,0,100%,86%,66%,275,210,Original Battery
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,3,0,4,213,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,4,3571,1,214,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,25000,10000,original,280,0.08,0,100%,78%,51%,220,145,Original Battery
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,4,59,2,214,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,25000,11000,cellreplace,200,0.01,0,100%,97%,92%,195,185,Refurbished Cell-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,4,1551,3,214,1,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,45000,9000,original,240,0.04,0,100%,88%,72%,210,175,Original Battery
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,4,0,4,214,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,5,866,1,215,1,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,20000,8000,original,360,0.02,0,100%,94%,85%,340,305,Original Battery
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,5,3776,2,215,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,50000,11000,original,360,0.08,0,100%,78%,51%,280,185,Original Battery
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,5,1951,3,215,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,45000,11000,original,200,0.05,0,100%,86%,66%,170,135,Original Battery
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,5,0,4,215,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,6,3814,1,216,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,40000,8000,packreplace,360,0.08,0,100%,78%,51%,280,185,Refurbished Pack-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,6,1125,2,216,1,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,35000,8000,packreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Pack-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,6,2241,3,216,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,15000,8000,cellreplace,320,0.05,0,100%,86%,66%,275,210,Refurbished Cell-Replaced
92d1f7b35baa9f7c334ae6bfbb4dfef6,36,6,0,4,216,0,2025-10-14T22:05:04Z,25.716666666666665,3.6166666666666663,10000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
3f6a0de4f668610445d8385278d5800c,37,1,3664,1,217,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,50000,45000,original,320,0.08,0,100%,78%,51%,250,165,Original Battery
3f6a0de4f668610445d8385278d5800c,37,1,1872,2,217,1,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,50000,45000,cellreplace,360,0.04,0,100%,88%,72%,320,260,Refurbished Cell-Replaced
3f6a0de4f668610445d8385278d5800c,37,1,3052,3,217,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,30000,45000,packreplace,240,0.07,0,100%,80%,56%,195,135,Refurbished Pack-Replaced
3f6a0de4f668610445d8385278d5800c,37,1,0,4,217,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
3f6a0de4f668610445d8385278d5800c,37,2,2606,1,218,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,40000,45000,original,280,0.06,0,100%,83%,61%,235,170,Original Battery
3f6a0de4f668610445d8385278d5800c,37,2,743,2,218,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,45000,40000,packreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Pack-Replaced
3f6a0de4f668610445d8385278d5800c,37,2,1346,3,218,1,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,20000,40000,original,360,0.03,0,100%,91%,78%,330,280,Original Battery
3f6a0de4f668610445d8385278d5800c,37,2,0,4,218,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
3f6a0de4f668610445d8385278d5800c,37,3,3133,1,219,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,35000,55000.00000000001,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
3f6a0de4f668610445d8385278d5800c,37,3,864,2,219,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,50000,55000.00000000001,packreplace,320,0.02,0,100%,94%,85%,300,270,Refurbished Pack-Replaced
3f6a0de4f668610445d8385278d5800c,37,3,1902,3,219,1,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,40000,45000,packreplace,360,0.04,0,100%,88%,72%,320,260,Refurbished Pack-Replaced
3f6a0de4f668610445d8385278d5800c,37,3,0,4,219,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
3f6a0de4f668610445d8385278d5800c,37,4,1173,1,220,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,35000,50000,original,280,0.03,0,100%,91%,78%,255,220,Original Battery
3f6a0de4f668610445d8385278d5800c,37,4,2540,2,220,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,30000,45000,cellreplace,240,0.06,0,100%,83%,61%,200,145,Refurbished Cell-Replaced
3f6a0de4f668610445d8385278d5800c,37,4,1670,3,220,1,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,40000,40000,cellreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Cell-Replaced
3f6a0de4f668610445d8385278d5800c,37,4,0,4,220,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
3f6a0de4f668610445d8385278d5800c,37,5,1656,1,221,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,50000,50000,original,280,0.04,0,100%,88%,72%,250,200,Original Battery
3f6a0de4f668610445d8385278d5800c,37,5,752,2,221,1,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,50000,45000,packreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Pack-Replaced
3f6a0de4f668610445d8385278d5800c,37,5,1660,3,221,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,30000,55000.00000000001,original,280,0.04,0,100%,88%,72%,250,200,Original Battery
3f6a0de4f668610445d8385278d5800c,37,5,0,4,221,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
3f6a0de4f668610445d8385278d5800c,37,6,1828,1,222,1,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,30000,40000,original,360,0.04,0,100%,88%,72%,320,260,Original Battery
3f6a0de4f668610445d8385278d5800c,37,6,3522,2,222,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,20000,40000,packreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Pack-Replaced
3f6a0de4f668610445d8385278d5800c,37,6,2421,3,222,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,35000,50000,original,200,0.06,0,100%,83%,61%,165,120,Original Battery
3f6a0de4f668610445d8385278d5800c,37,6,0,4,222,0,2025-10-14T22:35:24Z,19.916666666666668,3.25,50000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
64b3ad6c8375546d385970c18d35132e,38,1,554,1,223,1,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,20000,27000,packreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Pack-Replaced
64b3ad6c8375546d385970c18d35132e,38,1,1117,2,223,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,35000,33000,cellreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Cell-Replaced
64b3ad6c8375546d385970c18d35132e,38,1,2963,3,223,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,25000,30000,packreplace,200,0.07,0,100%,80%,56%,160,110,Refurbished Pack-Replaced
64b3ad6c8375546d385970c18d35132e,38,1,0,4,223,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
64b3ad6c8375546d385970c18d35132e,38,2,3690,1,224,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,20000,27000,cellreplace,320,0.08,0,100%,78%,51%,250,165,Refurbished Cell-Replaced
64b3ad6c8375546d385970c18d35132e,38,2,1999,2,224,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,45000,27000,packreplace,200,0.05,0,100%,86%,66%,170,135,Refurbished Pack-Replaced
64b3ad6c8375546d385970c18d35132e,38,2,1909,3,224,1,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,35000,30000,packreplace,360,0.04,0,100%,88%,72%,320,260,Refurbished Pack-Replaced
64b3ad6c8375546d385970c18d35132e,38,2,0,4,224,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
64b3ad6c8375546d385970c18d35132e,38,3,1300,1,225,1,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,30000,30000,cellreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Cell-Replaced
64b3ad6c8375546d385970c18d35132e,38,3,3153,2,225,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,15000,30000,packreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Pack-Replaced
64b3ad6c8375546d385970c18d35132e,38,3,2473,3,225,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,15000,27000,packreplace,200,0.06,0,100%,83%,61%,165,120,Refurbished Pack-Replaced
64b3ad6c8375546d385970c18d35132e,38,3,0,4,225,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
64b3ad6c8375546d385970c18d35132e,38,4,2926,1,226,1,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,40000,27000,cellreplace,200,0.07,0,100%,80%,56%,160,110,Refurbished Cell-Replaced
64b3ad6c8375546d385970c18d35132e,38,4,3575,2,226,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,45000,30000,original,280,0.08,0,100%,78%,51%,220,145,Original Battery
64b3ad6c8375546d385970c18d35132e,38,4,2418,3,226,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,20000,30000,original,200,0.06,0,100%,83%,61%,165,120,Original Battery
64b3ad6c8375546d385970c18d35132e,38,4,0,4,226,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
64b3ad6c8375546d385970c18d35132e,38,5,1826,1,227,1,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,20000,24000,original,360,0.04,0,100%,88%,72%,320,260,Original Battery
64b3ad6c8375546d385970c18d35132e,38,5,3502,2,227,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,40000,27000,cellreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Cell-Replaced
64b3ad6c8375546d385970c18d35132e,38,5,2588,3,227,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,30000,33000,packreplace,240,0.06,0,100%,83%,61%,200,145,Refurbished Pack-Replaced
64b3ad6c8375546d385970c18d35132e,38,5,0,4,227,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
64b3ad6c8375546d385970c18d35132e,38,6,2581,1,228,1,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,35000,30000,packreplace,240,0.06,0,100%,83%,61%,200,145,Refurbished Pack-Replaced
64b3ad6c8375546d385970c18d35132e,38,6,3816,2,228,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,50000,24000,packreplace,360,0.08,0,100%,78%,51%,280,185,Refurbished Pack-Replaced
64b3ad6c8375546d385970c18d35132e,38,6,1032,3,228,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,50000,24000,packreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Pack-Replaced
64b3ad6c8375546d385970c18d35132e,38,6,0,4,228,0,2025-10-14T22:40:18Z,16.75,2.65,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
b90aec86fdde33f29f0131330639a5d3,39,1,767,1,229,0,2025-10-14T22:08:12Z,24.15,1.3666666666666667,55000,car,45000,60500.00000000001,packreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Pack-Replaced
b90aec86fdde33f29f0131330639a5d3,39,1,1311,2,229,0,2025-10-14T22:08:12Z,24.15,1.3666666666666667,55000,car,45000,60500.00000000001,cellreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Cell-Replaced
b90aec86fdde33f29f0131330639a5d3,39,1,3674,3,229,0,2025-10-14T22:08:12Z,24.15,1.3666666666666667,55000,car,20000,60500.00000000001,original,320,0.08,0,100%,78%,51%,250,165,Original Battery
b90aec86fdde33f29f0131330639a5d3,39,1,0,4,229,1,2025-10-14T22:08:12Z,24.15,1.3666666666666667,55000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
b90aec86fdde33f29f0131330639a5d3,39,2,865,1,230,1,2025-10-14T22:08:12Z,24.15,1.3666666666666667,55000,car,15000,44000,original,360,0.02,0,100%,94%,85%,340,305,Original Battery
b90aec86fdde33f29f0131330639a5d3,39,2,3600,2,230,0,2025-10-14T22:08:12Z,24.15,1.3666666666666667,55000,car,50000,49500,cellreplace,280,0.08,0,100%,78%,51%,220,145,Refurbished Cell-Replaced
